locus_tag	ftype	length_bp	gene	EC_number	COG	product
DBBBBKPJ_04053	CDS	189				hypothetical protein
DBBBBKPJ_04054	CDS	507				hypothetical protein
DBBBBKPJ_04055	CDS	489				hypothetical protein
DBBBBKPJ_04056	CDS	219				hypothetical protein
DBBBBKPJ_04057	CDS	240				hypothetical protein
DBBBBKPJ_04058	CDS	723				amidotransferase
DBBBBKPJ_04059	CDS	372				hypothetical protein
DBBBBKPJ_04060	CDS	999				hypothetical protein
DBBBBKPJ_04061	CDS	972				oxidoreductase
DBBBBKPJ_04062	CDS	915				transcriptional regulator
DBBBBKPJ_04063	CDS	2145				3-hydroxyacyl-CoA dehydrogenase
DBBBBKPJ_04064	CDS	1206		2.3.1.9		acetyl-CoA acetyltransferase
DBBBBKPJ_04065	CDS	102				hypothetical protein
DBBBBKPJ_04066	CDS	888				hypothetical protein
DBBBBKPJ_04067	CDS	822				hypothetical protein
DBBBBKPJ_04068	CDS	732				hypothetical protein
DBBBBKPJ_04069	CDS	801			COG1305	putative protein
DBBBBKPJ_04070	CDS	954				hypothetical protein
DBBBBKPJ_04071	CDS	1413			COG2308	putative protein
DBBBBKPJ_04072	CDS	699				hypothetical protein
DBBBBKPJ_04073	CDS	342				hypothetical protein
DBBBBKPJ_04074	CDS	2058	mucR			signaling protein
DBBBBKPJ_04075	CDS	2295	bglX			beta-glucosidase
DBBBBKPJ_04076	CDS	645	pscL			type III secretion system protein
DBBBBKPJ_04077	CDS	621	pscK			type III export protein PscK
DBBBBKPJ_04078	CDS	735	pscJ			type III export protein PscJ
DBBBBKPJ_04079	CDS	339	pscI			type III export protein PscI
DBBBBKPJ_04080	CDS	432	pscH			type III export protein PscH
DBBBBKPJ_04081	CDS	348	pscG			type III export protein PscG
DBBBBKPJ_04082	CDS	258	pscF			type III export protein PscF
DBBBBKPJ_04083	CDS	204	pscE			type III export protein PscE
DBBBBKPJ_04084	CDS	1299	pscD			type III export protein PscD
DBBBBKPJ_04085	CDS	1803	pscC			type III secretion outer membrane protein PscC
DBBBBKPJ_04086	CDS	423	pscB			type III export apparatus protein
DBBBBKPJ_04087	CDS	831				hypothetical protein
DBBBBKPJ_04088	CDS	837	exsA			exoenzyme S transcriptional regulator ExsA
DBBBBKPJ_04089	CDS	414	exsB			exoenzyme S synthesis protein ExsB
DBBBBKPJ_04090	CDS	246				hypothetical protein
DBBBBKPJ_04091	CDS	438	exsC			exoenzyme S synthesis protein ExsC
DBBBBKPJ_04092	CDS	888	popD			translocator outer membrane protein PopD
DBBBBKPJ_04093	CDS	1173	popB			translocator protein PopB
DBBBBKPJ_04094	CDS	507	pcrH			regulatory protein PcrH
DBBBBKPJ_04095	CDS	885	pcrV			type III secretion protein PcrV
DBBBBKPJ_04096	CDS	297	pcrG			type III secretion regulator
DBBBBKPJ_04097	CDS	435	pcrR			transcriptional regulator PcrR
DBBBBKPJ_04098	CDS	2121	pcrD			type III secretory apparatus protein PcrD
DBBBBKPJ_04099	CDS	330	yscY			Chaperone protein YscY
DBBBBKPJ_04100	CDS	366	yscX			Yop proteins translocation protein X
DBBBBKPJ_04101	CDS	372	sycN			Chaperone protein SycN
DBBBBKPJ_04102	CDS	279	tyeA			Protein TyeA
DBBBBKPJ_04103	CDS	867	popN			type III secretion outer membrane protein PopN
DBBBBKPJ_04104	CDS	1290				type III secretion system ATPase
DBBBBKPJ_04105	CDS	477	pscO			translocation protein in type III secretion
DBBBBKPJ_04106	CDS	399	pscP			translocation protein in type III secretion
DBBBBKPJ_04107	CDS	930	pscQ			type III secretion system protein
DBBBBKPJ_04108	CDS	654	pscR			type III secretion system protein
DBBBBKPJ_04109	CDS	267				translocation protein in type III secretion
DBBBBKPJ_04110	CDS	789	pscT			translocation protein in type III secretion
DBBBBKPJ_04111	CDS	1050	pscU			translocation protein in type III secretion
DBBBBKPJ_04112	CDS	2103	mdoB_1	2.7.8.20		Phosphoglycerol transferase I
DBBBBKPJ_04113	CDS	870				hypothetical protein
DBBBBKPJ_04114	CDS	861	speE_3	2.5.1.16		polyamine aminopropyltransferase
DBBBBKPJ_04115	CDS	894	alkA			DNA-3-methyladenine glycosidase II
DBBBBKPJ_04116	CDS	192				hypothetical protein
DBBBBKPJ_04117	CDS	678	masA			enolase-phosphatase
DBBBBKPJ_04118	CDS	546				acireductone dioxygenase
DBBBBKPJ_04119	CDS	618				methylthioribulose-1-phosphate dehydratase
DBBBBKPJ_04120	CDS	1152				MFS metabolite transporter
DBBBBKPJ_04121	CDS	1092	aroC	4.2.3.5		chorismate synthase
DBBBBKPJ_04122	CDS	984				hypothetical protein
DBBBBKPJ_04123	CDS	780				hypothetical protein
DBBBBKPJ_04124	CDS	915				50S ribosomal protein L3 glutamine methyltransferase
DBBBBKPJ_04125	CDS	597	sttH_2	3.5.2.19		Streptothricin hydrolase
DBBBBKPJ_04126	CDS	6906				hypothetical protein
DBBBBKPJ_04127	CDS	816				hypothetical protein
DBBBBKPJ_04128	CDS	2595				hypothetical protein
DBBBBKPJ_04129	CDS	2109	fusA2			elongation factor G
DBBBBKPJ_04130	CDS	2643	btuB_3			Vitamin B12 transporter BtuB
DBBBBKPJ_04131	CDS	1725				carbamoyl transferase
DBBBBKPJ_04132	CDS	1164				major facilitator superfamily transporter
DBBBBKPJ_04133	CDS	669				hydrolase
DBBBBKPJ_04134	CDS	639				hypothetical protein
DBBBBKPJ_04135	CDS	1860	pcoA			copper resistance protein A
DBBBBKPJ_04136	CDS	1056	pcoB			copper resistance protein B
DBBBBKPJ_04137	CDS	1224				hypothetical protein
DBBBBKPJ_04138	CDS	1182				pyridoxal-phosphate dependent protein
DBBBBKPJ_04139	CDS	1611				ABC transporter ATP-binding protein
DBBBBKPJ_04140	CDS	1017				ABC transporter permease
DBBBBKPJ_04141	CDS	1074				ABC transporter permease
DBBBBKPJ_04142	CDS	1809				ABC transporter
DBBBBKPJ_04143	CDS	2958	btuB_4			Vitamin B12 transporter BtuB
DBBBBKPJ_04144	CDS	903				transcriptional regulator
DBBBBKPJ_04145	CDS	1416				major facilitator superfamily transporter
DBBBBKPJ_04146	CDS	888	cynR			DNA-binding transcriptional regulator CynR
DBBBBKPJ_04147	CDS	663	cynT			carbonic anhydrase
DBBBBKPJ_04148	CDS	471	cynS	4.2.1.104		cyanate hydratase
DBBBBKPJ_04149	CDS	954				transmembrane sensor
DBBBBKPJ_04150	CDS	507				RNA polymerase sigma factor
DBBBBKPJ_04151	CDS	1995				hypothetical protein
DBBBBKPJ_04152	CDS	297				hypothetical protein
DBBBBKPJ_04153	CDS	933				transcriptional regulator
DBBBBKPJ_04154	CDS	1356				hypothetical protein
DBBBBKPJ_04155	CDS	261				membrane protein insertion efficiency factor
DBBBBKPJ_04156	CDS	1875				hypothetical protein
DBBBBKPJ_04157	CDS	903				hypothetical protein
DBBBBKPJ_04158	CDS	1230				serine/threonine transporter SstT
DBBBBKPJ_04159	CDS	1371				amino acid permease
DBBBBKPJ_04160	CDS	1377				glutamine synthetase
DBBBBKPJ_04161	CDS	711				hypothetical protein
DBBBBKPJ_04162	CDS	315				hypothetical protein
DBBBBKPJ_04163	CDS	807				hypothetical protein
DBBBBKPJ_04164	CDS	1659				thiamine pyrophosphate protein
DBBBBKPJ_04165	CDS	675	cmoA	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
DBBBBKPJ_04166	CDS	909			COG2375	putative protein
DBBBBKPJ_04167	CDS	1425				transcriptional regulator
DBBBBKPJ_04168	CDS	255				hypothetical protein
DBBBBKPJ_04169	CDS	258				hypothetical protein
DBBBBKPJ_04170	CDS	300				hypothetical protein
DBBBBKPJ_04171	CDS	474				transcriptional regulator
DBBBBKPJ_04172	CDS	393				hypothetical protein
DBBBBKPJ_04173	CDS	1002				hypothetical protein
DBBBBKPJ_04174	CDS	1356	gor	1.8.1.7		glutathione reductase
DBBBBKPJ_04175	CDS	423				ring-cleaving dioxygenase
DBBBBKPJ_04176	CDS	840	galU			UTP-glucose-1-phosphate uridylyltransferase
DBBBBKPJ_04177	CDS	1362				UDP-glucose 6-dehydrogenase
DBBBBKPJ_04178	CDS	225				hypothetical protein
DBBBBKPJ_04179	CDS	741				transcriptional regulator
DBBBBKPJ_04180	CDS	1191				multidrug efflux lipoprotein
DBBBBKPJ_04181	CDS	3138				multidrug efflux protein
DBBBBKPJ_04182	CDS	219				hypothetical protein
DBBBBKPJ_04183	CDS	930	yjiK_1		COG3204	putative protein YjiK
DBBBBKPJ_04184	CDS	405	liuR			liu genes regulator
DBBBBKPJ_04185	CDS	1164	liuA			isovaleryl-CoA dehydrogenase
DBBBBKPJ_04186	CDS	1608	liuB			methylcrotonyl-CoA carboxylase subunit beta
DBBBBKPJ_04187	CDS	798	liuC			gamma-carboxygeranoyl-CoA hydratase
DBBBBKPJ_04188	CDS	1968	liuD			methylcrotonyl-CoA carboxylase subunit alpha
DBBBBKPJ_04189	CDS	903	liuE	4.1.3.4		3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy- methylglutaryl-CoA lyase
DBBBBKPJ_04190	CDS	804				transcriptional regulator
DBBBBKPJ_04191	CDS	1299	hmgA	1.13.11.5		homogentisate 1,2-dioxygenase
DBBBBKPJ_04192	CDS	1299	fahA			fumarylacetoacetase
DBBBBKPJ_04193	CDS	639	maiA_2			maleylacetoacetate isomerase
DBBBBKPJ_04194	CDS	1353				major facilitator superfamily transporter
DBBBBKPJ_04195	CDS	1446				transcriptional regulator
DBBBBKPJ_04196	CDS	1392				hypothetical protein
DBBBBKPJ_04197	CDS	771	bdhA	1.1.1.30		3-hydroxybutyrate dehydrogenase
DBBBBKPJ_04198	CDS	1425	atoE		COG2031	Putative short-chain fatty acid transporter
DBBBBKPJ_04199	CDS	1182	atoB	2.3.1.9		acetyl-CoA acetyltransferase
DBBBBKPJ_04200	CDS	657	dhcB			dehydrocarnitine CoA transferase subunit B
DBBBBKPJ_04201	CDS	699	dhcA			dehydrocarnitine CoA transferase subunit A
DBBBBKPJ_04202	CDS	921	dhcR			transcriptional regulator DhcR
DBBBBKPJ_04203	CDS	1956		6.2.1.16		acetoacetyl-CoA synthetase
DBBBBKPJ_04204	CDS	279	ppiC1			peptidyl-prolyl cis-trans isomerase C1
DBBBBKPJ_04205	CDS	357				hypothetical protein
DBBBBKPJ_04206	CDS	564				hypothetical protein
DBBBBKPJ_04207	CDS	1209	yhhS			putative MFS-type transporter YhhS
DBBBBKPJ_04208	CDS	1695	ercS			sensor histidine kinase
DBBBBKPJ_04209	CDS	1164				iron-containing alcohol dehydrogenase
DBBBBKPJ_04210	CDS	1827	pqqH			peptidase
DBBBBKPJ_04211	CDS	1146	pqqE			coenzyme PQQ synthesis protein E
DBBBBKPJ_04212	CDS	279	pqqD			coenzyme PQQ synthesis protein D
DBBBBKPJ_04213	CDS	753	pqqC			pyrroloquinoline-quinone synthase
DBBBBKPJ_04214	CDS	915	pqqB			coenzyme PQQ synthesis protein B
DBBBBKPJ_04215	CDS	126	pqqA			Coenzyme PQQ synthesis protein A
DBBBBKPJ_04216	CDS	570	exaC			NAD+ dependent aldehyde dehydrogenase ExaC
DBBBBKPJ_04217	CDS	438	exaB			cytochrome C550
DBBBBKPJ_04218	CDS	1872	exaA			quinoprotein ethanol dehydrogenase
DBBBBKPJ_04219	CDS	648	pipB2		COG1357	Secreted effector protein PipB2
DBBBBKPJ_04220	CDS	678	eraR			response regulator EraR
DBBBBKPJ_04221	CDS	651	eraS			sensor kinase EraS
DBBBBKPJ_04222	CDS	141				hypothetical protein
DBBBBKPJ_04223	CDS	666				glycerol metabolism activator
DBBBBKPJ_04224	CDS	864				hypothetical protein
DBBBBKPJ_04225	CDS	2595	ercS'			sensor histidine kinase
DBBBBKPJ_04226	CDS	1164				hypothetical protein
DBBBBKPJ_04227	CDS	1200				hypothetical protein
DBBBBKPJ_04228	CDS	2286	pqqF			coenzyme PQQ synthesis protein F
DBBBBKPJ_04229	CDS	1704	eptA_2	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
DBBBBKPJ_04230	CDS	1314	braZ			branched-chain amino acid transport system 3 carrier protein
DBBBBKPJ_04231	CDS	240				hypothetical protein
DBBBBKPJ_04232	CDS	348				hypothetical protein
DBBBBKPJ_04233	CDS	234				hypothetical protein
DBBBBKPJ_04234	CDS	501				hypothetical protein
DBBBBKPJ_04235	CDS	372	hpcD_2	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
DBBBBKPJ_04236	CDS	336				hypothetical protein
DBBBBKPJ_04237	CDS	1566				ABC-F family ATPase
DBBBBKPJ_04238	CDS	267				hypothetical protein
DBBBBKPJ_04239	CDS	609	azoR2			FMN-dependent NADH-azoreductase
DBBBBKPJ_04240	CDS	513				transcriptional regulator
DBBBBKPJ_04241	CDS	684				hypothetical protein
DBBBBKPJ_04242	CDS	834	bacA	3.6.1.27		undecaprenyl-diphosphatase
DBBBBKPJ_04243	CDS	576				transporter
DBBBBKPJ_04244	CDS	528				hypothetical protein
DBBBBKPJ_04245	CDS	492				hypothetical protein
DBBBBKPJ_04246	CDS	570				hypothetical protein
DBBBBKPJ_04247	CDS	1023				hypothetical protein
DBBBBKPJ_04248	CDS	681				hypothetical protein
DBBBBKPJ_04249	CDS	753				hypothetical protein
DBBBBKPJ_04250	CDS	1266				hypothetical protein
DBBBBKPJ_04251	CDS	927	rbsK			ribokinase
DBBBBKPJ_04252	CDS	1014	rbsR			ribose operon repressor RbsR
DBBBBKPJ_04253	CDS	999	rbsC			ribose ABC transporter permease
DBBBBKPJ_04254	CDS	1533	rbsA			ribose transporter RbsA
DBBBBKPJ_04255	CDS	960	rbsB			ribose ABC transporter substrate-binding protein
DBBBBKPJ_04256	CDS	1329				transcriptional regulator
DBBBBKPJ_04257	CDS	1488				hypothetical protein
DBBBBKPJ_04258	CDS	1098				hypothetical protein
DBBBBKPJ_04259	CDS	135				hypothetical protein
DBBBBKPJ_04260	CDS	1896				hypothetical protein
DBBBBKPJ_04261	CDS	1140				hypothetical protein
DBBBBKPJ_04262	CDS	1185	yejK			Nucleoid-associated protein YejK
DBBBBKPJ_04263	CDS	1677				hypothetical protein
DBBBBKPJ_04264	CDS	1080				hypothetical protein
DBBBBKPJ_04265	CDS	1317				major facilitator superfamily transporter
DBBBBKPJ_04266	CDS	405				acyl-CoA thioesterase
DBBBBKPJ_04267	CDS	1686	betA	1.1.99.1		choline dehydrogenase
DBBBBKPJ_04268	CDS	1473	betB_2	1.2.1.8		betaine aldehyde dehydrogenase
DBBBBKPJ_04269	CDS	594	betI			BetI family transcriptional regulator
DBBBBKPJ_04270	CDS	1605	betT1			choline transporter BetT
DBBBBKPJ_04271	CDS	1179				ABC transporter ATP-binding protein
DBBBBKPJ_04272	CDS	840				ABC transporter permease
DBBBBKPJ_04273	CDS	939				glycine betaine-binding protein
DBBBBKPJ_04274	CDS	1377	sdaB			L-serine dehydratase
DBBBBKPJ_04275	CDS	1104	gbdR			protein GbdR
DBBBBKPJ_04276	CDS	249				hypothetical protein
DBBBBKPJ_04277	CDS	894				transcriptional regulator
DBBBBKPJ_04278	CDS	1068				hypothetical protein
DBBBBKPJ_04279	CDS	966				lipolytic protein
DBBBBKPJ_04280	CDS	480	cdhB			carnitine dehydrogenase
DBBBBKPJ_04281	CDS	966	cdhA	1.1.1.157		3-hydroxybutyryl-CoA dehydrogenase
DBBBBKPJ_04282	CDS	885	cdhC			carnitine dehydrogenase
DBBBBKPJ_04283	CDS	939				glycine betaine-binding protein
DBBBBKPJ_04284	CDS	1011	cdhR			CdhR family transcriptional regulator
DBBBBKPJ_04285	CDS	1155		3.5.1.16		acetylornithine deacetylase
DBBBBKPJ_04286	CDS	675				hypothetical protein
DBBBBKPJ_04287	CDS	423				hypothetical protein
DBBBBKPJ_04288	CDS	1353				hypothetical protein
DBBBBKPJ_04289	CDS	1476	cls			cardiolipin synthetase
DBBBBKPJ_04290	CDS	471				hypothetical protein
DBBBBKPJ_04291	CDS	978				dipeptidase
DBBBBKPJ_04292	CDS	531				hypothetical protein
DBBBBKPJ_04293	CDS	2061	dgcA			dimethylglycine catabolism protein DgcA
DBBBBKPJ_04294	CDS	1962	dgcB			dimethylglycine catabolism protein DgcB
DBBBBKPJ_04295	CDS	1233				electron transfer flavoprotein subunit alpha
DBBBBKPJ_04296	CDS	774				hypothetical protein
DBBBBKPJ_04297	CDS	570				hypothetical protein
DBBBBKPJ_04298	CDS	207				transcriptional regulator
DBBBBKPJ_04299	CDS	405				hypothetical protein
DBBBBKPJ_04300	CDS	234				hypothetical protein
DBBBBKPJ_04301	CDS	234				hypothetical protein
DBBBBKPJ_04302	CDS	291				hypothetical protein
DBBBBKPJ_04303	CDS	177				hypothetical protein
DBBBBKPJ_04304	CDS	561				hypothetical protein
DBBBBKPJ_04305	CDS	111				hypothetical protein
DBBBBKPJ_04306	CDS	1290	gbcA			protein GbcA
DBBBBKPJ_04307	CDS	1101	gbcB			protein GbcB
DBBBBKPJ_04308	CDS	2442				hypothetical protein
DBBBBKPJ_04309	CDS	1041	ltaA			low specificity l-threonine aldolase
DBBBBKPJ_04310	CDS	642				hypothetical protein
DBBBBKPJ_04311	CDS	1254	glyA1	2.1.2.1		serine hydroxymethyltransferase
DBBBBKPJ_04312	CDS	1251	soxB			sarcosine oxidase subunit beta
DBBBBKPJ_04313	CDS	321	soxD			sarcosine oxidase subunit delta
DBBBBKPJ_04314	CDS	3018	soxA			sarcosine oxidase subunit alpha
DBBBBKPJ_04315	CDS	636	soxG			sarcosine oxidase subunit gamma
DBBBBKPJ_04316	CDS	858	purU2	3.5.1.10		formyltetrahydrofolate deformylase
DBBBBKPJ_04317	CDS	1200	fdhA_1			glutathione-independent formaldehyde dehydrogenase
DBBBBKPJ_04318	CDS	918	yeaD_2	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
DBBBBKPJ_04319	CDS	549				hypothetical protein
DBBBBKPJ_04320	CDS	246				hypothetical protein
DBBBBKPJ_04321	CDS	1083	purK	4.1.1.21		5-(carboxyamino)imidazole ribonucleotide synthase
DBBBBKPJ_04322	CDS	492	purE			5-(carboxyamino)imidazole ribonucleotide mutase
DBBBBKPJ_04323	CDS	1029	adhA			alcohol dehydrogenase
DBBBBKPJ_04324	CDS	909				transcriptional regulator
DBBBBKPJ_04325	CDS	1425	aspA	4.3.1.1		aspartate ammonia-lyase
DBBBBKPJ_04326	CDS	1215				hypothetical protein
DBBBBKPJ_04327	CDS	1476				transcriptional regulator
DBBBBKPJ_04328	CDS	450				acetyltransferase
DBBBBKPJ_04329	CDS	675				hypothetical protein
DBBBBKPJ_04330	CDS	1197	mtr			tryptophan permease
DBBBBKPJ_04331	CDS	1824		6.4.1.1		pyruvate carboxylase subunit B
DBBBBKPJ_04332	CDS	1416		6.4.1.1		acetyl-CoA carboxylase subunit alpha
DBBBBKPJ_04333	CDS	951				transcriptional regulator
DBBBBKPJ_04334	CDS	216				hypothetical protein
DBBBBKPJ_04335	CDS	882				transcriptional regulator
DBBBBKPJ_04336	CDS	1467				glucose-6-phosphate 1-dehydrogenase
DBBBBKPJ_04337	CDS	1395				peptidase
DBBBBKPJ_04338	CDS	726				hypothetical protein
DBBBBKPJ_04339	CDS	2202				hypothetical protein
DBBBBKPJ_04340	CDS	2856				hypothetical protein
DBBBBKPJ_04341	CDS	2187	uvrD_2			DNA-dependent helicase II
DBBBBKPJ_04342	CDS	429				hypothetical protein
DBBBBKPJ_04343	CDS	1494				coenzyme A transferase
DBBBBKPJ_04344	CDS	204				hypothetical protein
DBBBBKPJ_04345	CDS	1146	wbpZ			glycosyltransferase WbpZ
DBBBBKPJ_04346	CDS	1128	wbpY			glycosyltransferase WbpY
DBBBBKPJ_04347	CDS	1383	wbpX			glycosyltransferase WbpX
DBBBBKPJ_04348	CDS	1266	wzt			ABC transporter
DBBBBKPJ_04349	CDS	798	wzm			LPS efflux transporter membrane protein
DBBBBKPJ_04350	CDS	1440	wbpW			phosphomannose isomerase/mannose-1-phosphate guanylyl transferase
DBBBBKPJ_04351	CDS	972	gmd			GDP-mannose 4,6-dehydratase
DBBBBKPJ_04352	CDS	915	rmd			oxidoreductase Rmd
DBBBBKPJ_04353	CDS	1629				hypothetical protein
DBBBBKPJ_04354	CDS	1302				hypothetical protein
DBBBBKPJ_04355	CDS	864	COQ3_4	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
DBBBBKPJ_04356	CDS	1143				acyltransferase
DBBBBKPJ_04357	CDS	837	COQ3_5	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
DBBBBKPJ_04358	CDS	213				hypothetical protein
DBBBBKPJ_04359	CDS	318				hypothetical protein
DBBBBKPJ_04360	CDS	294				hypothetical protein
DBBBBKPJ_04361	CDS	336				hypothetical protein
DBBBBKPJ_04362	CDS	1959				hypothetical protein
DBBBBKPJ_04363	CDS	420				hypothetical protein
DBBBBKPJ_04364	CDS	945				hypothetical protein
DBBBBKPJ_04365	CDS	363				hypothetical protein
DBBBBKPJ_04366	CDS	1305				citrate transporter
DBBBBKPJ_04367	CDS	765				hypothetical protein
DBBBBKPJ_04368	CDS	615				peptide chain release factor-like protein
DBBBBKPJ_04369	CDS	1140	rtcB_2	6.5.1.-		RNA-splicing ligase RtcB
DBBBBKPJ_04370	CDS	795				hypothetical protein
DBBBBKPJ_04371	CDS	1749				hypothetical protein
DBBBBKPJ_04372	CDS	1374				metalloprotease
DBBBBKPJ_04373	CDS	561	patZ	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase PatZ
DBBBBKPJ_04374	CDS	1290	citA			citrate transporter
DBBBBKPJ_04375	CDS	1041				hypothetical protein
DBBBBKPJ_04376	CDS	1230				hypothetical protein
DBBBBKPJ_04377	CDS	1335	gltP			glutamate/aspartate:proton symporter
DBBBBKPJ_04378	CDS	468	ivy_2			Inhibitor of vertebrate lysozyme
DBBBBKPJ_04379	CDS	162				hypothetical protein
DBBBBKPJ_04380	CDS	1350	algB			two-component response regulator AlgB
DBBBBKPJ_04381	CDS	1788				two-component sensor
DBBBBKPJ_04382	CDS	780	ampDh2			protein AmpDh2
DBBBBKPJ_04383	CDS	594				hypothetical protein
DBBBBKPJ_04384	CDS	2016				hypothetical protein
DBBBBKPJ_04385	CDS	879				hypothetical protein
DBBBBKPJ_04386	CDS	636	dsbA			thiol:disulfide interchange protein DsbA
DBBBBKPJ_04387	CDS	606	cc4			cytochrome C4
DBBBBKPJ_04388	CDS	294				cytochrome
DBBBBKPJ_04389	CDS	648				ribosome biogenesis GTP-binding protein YsxC
DBBBBKPJ_04390	CDS	2742	polA			DNA polymerase I
DBBBBKPJ_04391	CDS	291				hypothetical protein
DBBBBKPJ_04392	CDS	951	thrB	2.7.1.39		homoserine kinase
DBBBBKPJ_04393	CDS	267				hypothetical protein
DBBBBKPJ_04394	CDS	207				hypothetical protein
DBBBBKPJ_04395	CDS	207				hypothetical protein
DBBBBKPJ_04396	CDS	654				hypothetical protein
DBBBBKPJ_04397	CDS	1041				hypothetical protein
DBBBBKPJ_04398	CDS	924				hypothetical protein
DBBBBKPJ_04399	CDS	573				hypothetical protein
DBBBBKPJ_04400	CDS	990				hypothetical protein
DBBBBKPJ_04401	CDS	1341	dnaB_2			replicative DNA helicase
DBBBBKPJ_04402	CDS	687				hypothetical protein
DBBBBKPJ_04403	CDS	120				hypothetical protein
DBBBBKPJ_04404	CDS	483				hypothetical protein
DBBBBKPJ_04405	CDS	471				hypothetical protein
DBBBBKPJ_04406	CDS	585				hypothetical protein
DBBBBKPJ_04407	CDS	687				hypothetical protein
DBBBBKPJ_04408	tRNA	76				tRNA-Met(cat)
DBBBBKPJ_04409	CDS	1224				IS200/IS605 family transposase ISAba30
DBBBBKPJ_04410	tRNA	75				tRNA-Asn(gtt)
DBBBBKPJ_04411	tRNA	76				tRNA-Thr(tgt)
DBBBBKPJ_04412	CDS	369				hypothetical protein
DBBBBKPJ_04413	CDS	285				hypothetical protein
DBBBBKPJ_04414	CDS	219				hypothetical protein
DBBBBKPJ_04415	CDS	252				hypothetical protein
DBBBBKPJ_04416	CDS	381				hypothetical protein
DBBBBKPJ_04417	CDS	1692				hypothetical protein
DBBBBKPJ_04418	CDS	165				hypothetical protein
DBBBBKPJ_04419	CDS	690				hypothetical protein
DBBBBKPJ_04420	CDS	891	clpP_3	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
DBBBBKPJ_04421	CDS	1188				hypothetical protein
DBBBBKPJ_04422	CDS	261				hypothetical protein
DBBBBKPJ_04423	CDS	321				hypothetical protein
DBBBBKPJ_04424	CDS	573				hypothetical protein
DBBBBKPJ_04425	CDS	363				hypothetical protein
DBBBBKPJ_04426	CDS	834				hypothetical protein
DBBBBKPJ_04427	CDS	186				hypothetical protein
DBBBBKPJ_04428	CDS	618				hypothetical protein
DBBBBKPJ_04429	CDS	483				hypothetical protein
DBBBBKPJ_04430	CDS	366				hypothetical protein
DBBBBKPJ_04431	CDS	522				hypothetical protein
DBBBBKPJ_04432	CDS	360				hypothetical protein
DBBBBKPJ_04433	CDS	2451				hypothetical protein
DBBBBKPJ_04434	CDS	480				hypothetical protein
DBBBBKPJ_04435	CDS	492				hypothetical protein
DBBBBKPJ_04436	CDS	408				hypothetical protein
DBBBBKPJ_04437	CDS	2724				hypothetical protein
DBBBBKPJ_04438	CDS	2058				hypothetical protein
DBBBBKPJ_04439	CDS	630				hypothetical protein
DBBBBKPJ_04440	CDS	369				hypothetical protein
DBBBBKPJ_04441	CDS	264				hypothetical protein
DBBBBKPJ_04442	CDS	264				hypothetical protein
DBBBBKPJ_04443	CDS	900				glycosyl transferase family protein
DBBBBKPJ_04444	CDS	801				transcriptional regulator
DBBBBKPJ_04445	CDS	387				hypothetical protein
DBBBBKPJ_04446	CDS	1152				thiolase
DBBBBKPJ_04447	CDS	2148	pauA_2			pimeloyl-CoA synthetase
DBBBBKPJ_04448	CDS	867				hypothetical protein
DBBBBKPJ_04449	CDS	1356	mucK			cis,cis-muconate transporter MucK
