locus_tag	ftype	length_bp	gene	EC_number	COG	product
AJBIBFBA_03976	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
AJBIBFBA_03977	CDS	447	rnhA	3.1.26.4	COG0328	Ribonuclease HI
AJBIBFBA_03978	CDS	762				hypothetical protein
AJBIBFBA_03979	CDS	777	gloB_2	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
AJBIBFBA_03980	CDS	1605	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
AJBIBFBA_03981	CDS	1830				hypothetical protein
AJBIBFBA_03982	CDS	1848				hypothetical protein
AJBIBFBA_03983	CDS	1083	yejB_1		COG4174	Inner membrane ABC transporter permease protein YejB
AJBIBFBA_03984	CDS	1020	yejE_1		COG4239	Inner membrane ABC transporter permease protein YejE
AJBIBFBA_03985	CDS	1611	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
AJBIBFBA_03986	CDS	798	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
AJBIBFBA_03987	CDS	1866	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
AJBIBFBA_03988	tRNA	77				tRNA-Asp(gtc)
AJBIBFBA_03989	CDS	273	hupB_2		COG0776	DNA-binding protein HU-beta
AJBIBFBA_03990	CDS	2397	lon_2	3.4.21.53	COG0466	Lon protease
AJBIBFBA_03991	CDS	1281	clpX_2		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
AJBIBFBA_03992	CDS	642	clpP_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
AJBIBFBA_03993	CDS	1311	tig	5.2.1.8	COG0544	Trigger factor
AJBIBFBA_03994	CDS	708	rstA		COG0745	Transcriptional regulatory protein RstA
AJBIBFBA_03995	CDS	1287	rstB	2.7.13.3		Sensor protein RstB
AJBIBFBA_03996	CDS	1833	dap	3.4.11.19		D-aminopeptidase
AJBIBFBA_03997	CDS	117				hypothetical protein
AJBIBFBA_03998	CDS	129				hypothetical protein
AJBIBFBA_03999	CDS	222				hypothetical protein
AJBIBFBA_04000	tRNA	76				tRNA-His(gtg)
AJBIBFBA_04001	tRNA	85				tRNA-Leu(tag)
AJBIBFBA_04002	tRNA	76				tRNA-His(gtg)
AJBIBFBA_04003	tRNA	77				tRNA-Arg(tct)
AJBIBFBA_04004	CDS	855	folD		COG0190	Bifunctional protein FolD protein
AJBIBFBA_04005	CDS	1383	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
AJBIBFBA_04006	CDS	1671	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
AJBIBFBA_04007	CDS	498	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
AJBIBFBA_04008	CDS	723	lpxH_1	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
AJBIBFBA_04009	CDS	1332				hypothetical protein
AJBIBFBA_04010	CDS	612				hypothetical protein
AJBIBFBA_04011	CDS	864	uspE_2		COG0589	Universal stress protein E
AJBIBFBA_04012	CDS	468				hypothetical protein
AJBIBFBA_04013	CDS	2610	acnB	4.2.1.3	COG1049	Aconitate hydratase B
AJBIBFBA_04014	CDS	1209	nrtA			Nitrate/nitrite binding protein NrtA
AJBIBFBA_04015	CDS	579	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
AJBIBFBA_04016	CDS	696	alyA_2	4.2.2.3		Alginate lyase
AJBIBFBA_04017	CDS	1212	nasA			Nitrate transporter
AJBIBFBA_04018	CDS	1668	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
AJBIBFBA_04019	CDS	2451	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
AJBIBFBA_04020	CDS	327	nasE	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
AJBIBFBA_04021	tRNA	99				tRNA-Cys(gca)
AJBIBFBA_04022	CDS	738	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
AJBIBFBA_04023	CDS	1053	oprF		COG2885	Outer membrane porin F
AJBIBFBA_04024	CDS	498	sigW		COG1595	ECF RNA polymerase sigma factor SigW
AJBIBFBA_04025	CDS	825				hypothetical protein
AJBIBFBA_04026	CDS	249				hypothetical protein
AJBIBFBA_04027	CDS	999	zntB_1		COG0598	Zinc transport protein ZntB
AJBIBFBA_04028	CDS	489		4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
AJBIBFBA_04029	CDS	1011				hypothetical protein
AJBIBFBA_04030	CDS	2376	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
AJBIBFBA_04031	CDS	819	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
AJBIBFBA_04032	CDS	540				hypothetical protein
AJBIBFBA_04033	CDS	1527				hypothetical protein
AJBIBFBA_04034	CDS	984				hypothetical protein
AJBIBFBA_04035	CDS	1191				hypothetical protein
AJBIBFBA_04036	CDS	1599				hypothetical protein
AJBIBFBA_04037	CDS	1026				hypothetical protein
AJBIBFBA_04038	CDS	762				hypothetical protein
AJBIBFBA_04039	CDS	438				hypothetical protein
AJBIBFBA_04040	CDS	2724	malT_2			HTH-type transcriptional regulator MalT
AJBIBFBA_04041	CDS	2571	malT_3			HTH-type transcriptional regulator MalT
AJBIBFBA_04042	CDS	1362	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
AJBIBFBA_04043	CDS	618	thrH	3.1.3.3	COG0560	Phosphoserine phosphatase ThrH
AJBIBFBA_04044	CDS	735	cysH_2	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
AJBIBFBA_04045	CDS	348				hypothetical protein
AJBIBFBA_04046	CDS	975	cysB			HTH-type transcriptional regulator CysB
AJBIBFBA_04047	CDS	498				hypothetical protein
AJBIBFBA_04048	CDS	948				hypothetical protein
AJBIBFBA_04049	CDS	381				hypothetical protein
AJBIBFBA_04050	CDS	1077	aroF_2	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
AJBIBFBA_04051	CDS	285				hypothetical protein
AJBIBFBA_04052	CDS	690	fadB_2	5.3.3.8		Fatty acid oxidation complex subunit alpha
AJBIBFBA_04053	CDS	189				hypothetical protein
AJBIBFBA_04054	CDS	507				hypothetical protein
AJBIBFBA_04055	CDS	489				hypothetical protein
AJBIBFBA_04056	CDS	219				hypothetical protein
AJBIBFBA_04057	CDS	240				hypothetical protein
AJBIBFBA_04058	CDS	723				hypothetical protein
AJBIBFBA_04059	CDS	372				hypothetical protein
AJBIBFBA_04060	CDS	999				hypothetical protein
AJBIBFBA_04061	CDS	972	yajO_2	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
AJBIBFBA_04062	CDS	915	pgrR_5			HTH-type transcriptional regulator PgrR
AJBIBFBA_04063	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
AJBIBFBA_04064	CDS	1206	fadA_3	2.3.1.-	COG0183	Putative acyltransferase
AJBIBFBA_04065	CDS	102				hypothetical protein
AJBIBFBA_04066	CDS	888				hypothetical protein
AJBIBFBA_04067	CDS	822				hypothetical protein
AJBIBFBA_04068	CDS	732				hypothetical protein
AJBIBFBA_04069	CDS	801			COG1305	putative protein
AJBIBFBA_04070	CDS	954				hypothetical protein
AJBIBFBA_04071	CDS	1413			COG2308	putative protein
AJBIBFBA_04072	CDS	699				hypothetical protein
AJBIBFBA_04073	CDS	342				hypothetical protein
AJBIBFBA_04074	CDS	2058			COG2200	putative signaling protein
AJBIBFBA_04075	CDS	2295		3.2.1.-		Beta-xylosidase
AJBIBFBA_04076	CDS	645	yscL			Yop proteins translocation protein L
AJBIBFBA_04077	CDS	621	yscK			Yop proteins translocation protein K
AJBIBFBA_04078	CDS	735	yscJ			Yop proteins translocation lipoprotein J
AJBIBFBA_04079	CDS	339	yscI			Yop proteins translocation protein I
AJBIBFBA_04080	CDS	432				hypothetical protein
AJBIBFBA_04081	CDS	348	pscG			Type III export protein PscG
AJBIBFBA_04082	CDS	258	pscF			Type III export protein PscF
AJBIBFBA_04083	CDS	204	pscE			Type III export protein PscE
AJBIBFBA_04084	CDS	1299	yscD			Yop proteins translocation protein D
AJBIBFBA_04085	CDS	1803	sctC_2			Type 3 secretion system secretin
AJBIBFBA_04086	CDS	423	yscB			Chaperone protein YscB
AJBIBFBA_04087	CDS	831				hypothetical protein
AJBIBFBA_04088	CDS	837	exsA		COG2207	Exoenzyme S synthesis regulatory protein ExsA
AJBIBFBA_04089	CDS	414	exsB			Type 3 secretion system pilotin
AJBIBFBA_04090	CDS	246				hypothetical protein
AJBIBFBA_04091	CDS	438	exsC			Exoenzyme S synthesis protein C
AJBIBFBA_04092	CDS	888	yopD			Protein YopD
AJBIBFBA_04093	CDS	1173	yopB			Protein YopB
AJBIBFBA_04094	CDS	507	ipgC		COG0457	Chaperone protein IpgC
AJBIBFBA_04095	CDS	885	lcrV			Virulence-associated V antigen
AJBIBFBA_04096	CDS	297				hypothetical protein
AJBIBFBA_04097	CDS	435				hypothetical protein
AJBIBFBA_04098	CDS	2121	invA		COG4789	Invasion protein InvA
AJBIBFBA_04099	CDS	330	yscY			Chaperone protein YscY
AJBIBFBA_04100	CDS	366	yscX			Yop proteins translocation protein X
AJBIBFBA_04101	CDS	372	sycN			Chaperone protein SycN
AJBIBFBA_04102	CDS	279	tyeA			Protein TyeA
AJBIBFBA_04103	CDS	867	yopN			Outer membrane protein YopN
AJBIBFBA_04104	CDS	1290	yscN	7.1.2.2		putative ATP synthase YscN
AJBIBFBA_04105	CDS	477				hypothetical protein
AJBIBFBA_04106	CDS	399				hypothetical protein
AJBIBFBA_04107	CDS	930	yscQ			Yop proteins translocation protein Q
AJBIBFBA_04108	CDS	654	spaP		COG4790	Surface presentation of antigens protein SpaP
AJBIBFBA_04109	CDS	267	spaQ		COG4794	Surface presentation of antigens protein SpaQ
AJBIBFBA_04110	CDS	789	spaR		COG4791	Surface presentation of antigens protein SpaR
AJBIBFBA_04111	CDS	1050	yscU			Yop proteins translocation protein U
AJBIBFBA_04112	CDS	2103	mdoB_1	2.7.8.20		Phosphoglycerol transferase I
AJBIBFBA_04113	CDS	870				hypothetical protein
AJBIBFBA_04114	CDS	861	speE_3	2.5.1.-	COG0421	Polyamine aminopropyltransferase
AJBIBFBA_04115	CDS	894	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
AJBIBFBA_04116	CDS	192				hypothetical protein
AJBIBFBA_04117	CDS	678	mtnC	3.1.3.77		Enolase-phosphatase E1
AJBIBFBA_04118	CDS	546	mtnD	1.13.11.54	COG1791	Acireductone dioxygenase
AJBIBFBA_04119	CDS	618	mtnB	4.2.1.109	COG0235	Methylthioribulose-1-phosphate dehydratase
AJBIBFBA_04120	CDS	1152	hcaT_1			putative 3-phenylpropionic acid transporter
AJBIBFBA_04121	CDS	1092	aroC	4.2.3.5		Chorismate synthase
AJBIBFBA_04122	CDS	984				hypothetical protein
AJBIBFBA_04123	CDS	780				hypothetical protein
AJBIBFBA_04124	CDS	915	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
AJBIBFBA_04125	CDS	597	sttH_2	3.5.2.19		Streptothricin hydrolase
AJBIBFBA_04126	CDS	6906				hypothetical protein
AJBIBFBA_04127	CDS	816				hypothetical protein
AJBIBFBA_04128	CDS	2595				hypothetical protein
AJBIBFBA_04129	CDS	2109	fusB		COG0480	Elongation factor G 2
AJBIBFBA_04130	CDS	2643	btuB_7			Vitamin B12 transporter BtuB
AJBIBFBA_04131	CDS	1725	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
AJBIBFBA_04132	CDS	1164	hcaT_2			putative 3-phenylpropionic acid transporter
AJBIBFBA_04133	CDS	669		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
AJBIBFBA_04134	CDS	639				hypothetical protein
AJBIBFBA_04135	CDS	1860	copA_2			Copper resistance protein A
AJBIBFBA_04136	CDS	1056	copB			Copper resistance protein B
AJBIBFBA_04137	CDS	1224				hypothetical protein
AJBIBFBA_04138	CDS	1182	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
AJBIBFBA_04139	CDS	1611	yejF_2		COG4172	putative ABC transporter ATP-binding protein YejF
AJBIBFBA_04140	CDS	1017	yejE_2		COG4239	Inner membrane ABC transporter permease protein YejE
AJBIBFBA_04141	CDS	1074	yejB_2		COG4174	Inner membrane ABC transporter permease protein YejB
AJBIBFBA_04142	CDS	1809				hypothetical protein
AJBIBFBA_04143	CDS	2958	btuB_8			Vitamin B12 transporter BtuB
AJBIBFBA_04144	CDS	903	pgrR_6			HTH-type transcriptional regulator PgrR
AJBIBFBA_04145	CDS	1416	efpA			putative MFS-type transporter EfpA
AJBIBFBA_04146	CDS	888	cynR_3			HTH-type transcriptional regulator CynR
AJBIBFBA_04147	CDS	663	cynT_1	4.2.1.1	COG0288	Carbonic anhydrase 1
AJBIBFBA_04148	CDS	471	cynS	4.2.1.104	COG1513	Cyanate hydratase
AJBIBFBA_04149	CDS	954	fecR_5		COG3712	Protein FecR
AJBIBFBA_04150	CDS	507	fecI_7		COG1595	putative RNA polymerase sigma factor FecI
AJBIBFBA_04151	CDS	1995				hypothetical protein
AJBIBFBA_04152	CDS	297				hypothetical protein
AJBIBFBA_04153	CDS	933	rhaS_9			HTH-type transcriptional activator RhaS
AJBIBFBA_04154	CDS	1356				hypothetical protein
AJBIBFBA_04155	CDS	261	yidD			Putative membrane protein insertion efficiency factor
AJBIBFBA_04156	CDS	1875				hypothetical protein
AJBIBFBA_04157	CDS	903				hypothetical protein
AJBIBFBA_04158	CDS	1230	sstT		COG3633	Serine/threonine transporter SstT
AJBIBFBA_04159	CDS	1371	puuP_4		COG0531	Putrescine importer PuuP
AJBIBFBA_04160	CDS	1377	puuA_3	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
AJBIBFBA_04161	CDS	711				hypothetical protein
AJBIBFBA_04162	CDS	315				hypothetical protein
AJBIBFBA_04163	CDS	807				hypothetical protein
AJBIBFBA_04164	CDS	1659	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
AJBIBFBA_04165	CDS	675	cmoA_2	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
AJBIBFBA_04166	CDS	909			COG2375	putative protein
AJBIBFBA_04167	CDS	1425	norG_3		COG1167	HTH-type transcriptional regulator NorG
AJBIBFBA_04168	CDS	255				hypothetical protein
AJBIBFBA_04169	CDS	258				hypothetical protein
AJBIBFBA_04170	CDS	300				hypothetical protein
AJBIBFBA_04171	CDS	474	decR		COG1522	DNA-binding transcriptional activator DecR
AJBIBFBA_04172	CDS	393				hypothetical protein
AJBIBFBA_04173	CDS	1002				hypothetical protein
AJBIBFBA_04174	CDS	1356	garB	1.8.1.16		Glutathione amide reductase
AJBIBFBA_04175	CDS	423				hypothetical protein
AJBIBFBA_04176	CDS	840	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
AJBIBFBA_04177	CDS	1362	rkpK_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
AJBIBFBA_04178	CDS	225				hypothetical protein
AJBIBFBA_04179	CDS	741	ttgR			HTH-type transcriptional regulator TtgR
AJBIBFBA_04180	CDS	1191	acrE			Multidrug export protein AcrE
AJBIBFBA_04181	CDS	3138	acrB_3		COG0841	Multidrug efflux pump subunit AcrB
AJBIBFBA_04182	CDS	219				hypothetical protein
AJBIBFBA_04183	CDS	930	yjiK_1		COG3204	putative protein YjiK
AJBIBFBA_04184	CDS	405	cueR		COG0789	HTH-type transcriptional regulator CueR
AJBIBFBA_04185	CDS	1164	mmgC_7	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AJBIBFBA_04186	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
AJBIBFBA_04187	CDS	798	menB_3	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
AJBIBFBA_04188	CDS	1968	accA1_2		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
AJBIBFBA_04189	CDS	903	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
AJBIBFBA_04190	CDS	804	kdgR_2		COG1414	Transcriptional regulator KdgR
AJBIBFBA_04191	CDS	1299	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
AJBIBFBA_04192	CDS	1299				hypothetical protein
AJBIBFBA_04193	CDS	639	nagL_1	5.2.1.4		Maleylpyruvate isomerase
AJBIBFBA_04194	CDS	1353	pcaK_2		COG0477	4-hydroxybenzoate transporter PcaK
AJBIBFBA_04195	CDS	1446	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
AJBIBFBA_04196	CDS	1392				hypothetical protein
AJBIBFBA_04197	CDS	771	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
AJBIBFBA_04198	CDS	1425	atoE		COG2031	Putative short-chain fatty acid transporter
AJBIBFBA_04199	CDS	1182	phaA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
AJBIBFBA_04200	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
AJBIBFBA_04201	CDS	699	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
AJBIBFBA_04202	CDS	921	gltC_2			HTH-type transcriptional regulator GltC
AJBIBFBA_04203	CDS	1956	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
AJBIBFBA_04204	CDS	279	ppiC_2	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
AJBIBFBA_04205	CDS	357				hypothetical protein
AJBIBFBA_04206	CDS	564				hypothetical protein
AJBIBFBA_04207	CDS	1209	yhhS			putative MFS-type transporter YhhS
AJBIBFBA_04208	CDS	1695	sasA_14	2.7.-.-		Adaptive-response sensory-kinase SasA
AJBIBFBA_04209	CDS	1164	dhaT_2	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
AJBIBFBA_04210	CDS	1827				hypothetical protein
AJBIBFBA_04211	CDS	1146	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
AJBIBFBA_04212	CDS	279	pqqD			PqqA binding protein
AJBIBFBA_04213	CDS	753	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
AJBIBFBA_04214	CDS	915	pqqB		COG1235	Coenzyme PQQ synthesis protein B
AJBIBFBA_04215	CDS	126	pqqA			Coenzyme PQQ synthesis protein A
AJBIBFBA_04216	CDS	570	acoD	1.2.1.3	COG1012	Acetaldehyde dehydrogenase 2
AJBIBFBA_04217	CDS	438				hypothetical protein
AJBIBFBA_04218	CDS	1872	exaA	1.1.2.8	COG4993	Quinoprotein alcohol dehydrogenase (cytochrome c)
AJBIBFBA_04219	CDS	648	pipB2		COG1357	Secreted effector protein PipB2
AJBIBFBA_04220	CDS	678	exaE			Transcriptional activator protein ExaE
AJBIBFBA_04221	CDS	651	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
AJBIBFBA_04222	CDS	141				hypothetical protein
AJBIBFBA_04223	CDS	666	degU_4		COG2197	Transcriptional regulatory protein DegU
AJBIBFBA_04224	CDS	864				hypothetical protein
AJBIBFBA_04225	CDS	2595	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
AJBIBFBA_04226	CDS	1164				hypothetical protein
AJBIBFBA_04227	CDS	1200				hypothetical protein
AJBIBFBA_04228	CDS	2286				hypothetical protein
AJBIBFBA_04229	CDS	1704	eptA_2	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
AJBIBFBA_04230	CDS	1314	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
AJBIBFBA_04231	CDS	240				hypothetical protein
AJBIBFBA_04232	CDS	348				hypothetical protein
AJBIBFBA_04233	CDS	234				hypothetical protein
AJBIBFBA_04234	CDS	501				hypothetical protein
AJBIBFBA_04235	CDS	372	hpcD_2	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
AJBIBFBA_04236	CDS	336				hypothetical protein
AJBIBFBA_04237	CDS	1566	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
AJBIBFBA_04238	CDS	267				hypothetical protein
AJBIBFBA_04239	CDS	609	azoR1_2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
AJBIBFBA_04240	CDS	513				hypothetical protein
AJBIBFBA_04241	CDS	684				hypothetical protein
AJBIBFBA_04242	CDS	834	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
AJBIBFBA_04243	CDS	576	pnuC		COG3201	Nicotinamide riboside transporter PnuC
AJBIBFBA_04244	CDS	528				hypothetical protein
AJBIBFBA_04245	CDS	492				hypothetical protein
AJBIBFBA_04246	CDS	570				hypothetical protein
AJBIBFBA_04247	CDS	1023				hypothetical protein
AJBIBFBA_04248	CDS	681				hypothetical protein
AJBIBFBA_04249	CDS	753				hypothetical protein
AJBIBFBA_04250	CDS	1266				hypothetical protein
AJBIBFBA_04251	CDS	927	rbsK	2.7.1.15	COG0524	Ribokinase
AJBIBFBA_04252	CDS	1014	rbsR		COG1609	Ribose operon repressor
AJBIBFBA_04253	CDS	999	rbsC		COG1172	Ribose import permease protein RbsC
AJBIBFBA_04254	CDS	1533	araG	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
AJBIBFBA_04255	CDS	960	rbsB		COG1879	Ribose import binding protein RbsB
AJBIBFBA_04256	CDS	1329	zraR_3		COG2204	Transcriptional regulatory protein ZraR
AJBIBFBA_04257	CDS	1488				hypothetical protein
AJBIBFBA_04258	CDS	1098				hypothetical protein
AJBIBFBA_04259	CDS	135				hypothetical protein
AJBIBFBA_04260	CDS	1896				hypothetical protein
AJBIBFBA_04261	CDS	1140				hypothetical protein
AJBIBFBA_04262	CDS	1185	yejK_2			Nucleoid-associated protein YejK
AJBIBFBA_04263	CDS	1677				hypothetical protein
AJBIBFBA_04264	CDS	1080				hypothetical protein
AJBIBFBA_04265	CDS	1317	proP_3			Proline/betaine transporter
AJBIBFBA_04266	CDS	405		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
AJBIBFBA_04267	CDS	1686	betA_2	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
AJBIBFBA_04268	CDS	1473	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
AJBIBFBA_04269	CDS	594	betI_3		COG1309	HTH-type transcriptional regulator BetI
AJBIBFBA_04270	CDS	1605	betT1		COG1292	Osmo-independent choline transporter BetT1
AJBIBFBA_04271	CDS	1179	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AJBIBFBA_04272	CDS	840	opuAB_1		COG4176	Glycine betaine transport system permease protein OpuAB
AJBIBFBA_04273	CDS	939				hypothetical protein
AJBIBFBA_04274	CDS	1377	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
AJBIBFBA_04275	CDS	1104	cdhR_5		COG4977	HTH-type transcriptional regulator CdhR
AJBIBFBA_04276	CDS	249				hypothetical protein
AJBIBFBA_04277	CDS	894	cysL_3		COG0583	HTH-type transcriptional regulator CysL
AJBIBFBA_04278	CDS	1068				hypothetical protein
AJBIBFBA_04279	CDS	966	nlhH_2	3.1.1.1	COG0657	Carboxylesterase NlhH
AJBIBFBA_04280	CDS	480	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
AJBIBFBA_04281	CDS	966	lcdH_2	1.1.1.108	COG1250	L-carnitine dehydrogenase
AJBIBFBA_04282	CDS	885	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
AJBIBFBA_04283	CDS	939				hypothetical protein
AJBIBFBA_04284	CDS	1011	cdhR_6		COG4977	HTH-type transcriptional regulator CdhR
AJBIBFBA_04285	CDS	1155	argE_1	3.5.1.16	COG0624	Acetylornithine deacetylase
AJBIBFBA_04286	CDS	675				hypothetical protein
AJBIBFBA_04287	CDS	423				hypothetical protein
AJBIBFBA_04288	CDS	1353				hypothetical protein
AJBIBFBA_04289	CDS	1476	ywiE_2	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
AJBIBFBA_04290	CDS	471				hypothetical protein
AJBIBFBA_04291	CDS	978				hypothetical protein
AJBIBFBA_04292	CDS	531				hypothetical protein
AJBIBFBA_04293	CDS	2061	stcD	1.-.-.-		putative N-methylproline demethylase
AJBIBFBA_04294	CDS	1962				hypothetical protein
AJBIBFBA_04295	CDS	1233	fixB			Protein FixB
AJBIBFBA_04296	CDS	774				hypothetical protein
AJBIBFBA_04297	CDS	570				hypothetical protein
AJBIBFBA_04298	CDS	207				hypothetical protein
AJBIBFBA_04299	CDS	405				hypothetical protein
AJBIBFBA_04300	CDS	234				hypothetical protein
AJBIBFBA_04301	CDS	234				hypothetical protein
AJBIBFBA_04302	CDS	291				hypothetical protein
AJBIBFBA_04303	CDS	177				hypothetical protein
AJBIBFBA_04304	CDS	561				hypothetical protein
AJBIBFBA_04305	CDS	111				hypothetical protein
AJBIBFBA_04306	CDS	1290		1.14.13.239		Carnitine monooxygenase oxygenase subunit
AJBIBFBA_04307	CDS	1101	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
AJBIBFBA_04308	CDS	2442				hypothetical protein
AJBIBFBA_04309	CDS	1041	ltaE_2	4.1.2.48		Low specificity L-threonine aldolase
AJBIBFBA_04310	CDS	642				hypothetical protein
AJBIBFBA_04311	CDS	1254	glyA_2	2.1.2.1	COG0112	Serine hydroxymethyltransferase
AJBIBFBA_04312	CDS	1251	soxB	1.5.3.1		Sarcosine oxidase subunit beta
AJBIBFBA_04313	CDS	321	soxD	1.5.3.1		Sarcosine oxidase subunit delta
AJBIBFBA_04314	CDS	3018	soxA	1.5.3.1		Sarcosine oxidase subunit alpha
AJBIBFBA_04315	CDS	636	soxG	1.5.3.1		Sarcosine oxidase subunit gamma
AJBIBFBA_04316	CDS	858	purU_2	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
AJBIBFBA_04317	CDS	1200	fdhA	1.2.1.46		Glutathione-independent formaldehyde dehydrogenase
AJBIBFBA_04318	CDS	918	yeaD_2	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
