locus_tag	ftype	length_bp	gene	EC_number	COG	product
FNCGEDBI_03412	CDS	1518				hypothetical protein
FNCGEDBI_03413	CDS	1038				hypothetical protein
FNCGEDBI_03414	CDS	696	ung	3.2.2.-		uracil-DNA glycosylase
FNCGEDBI_03415	CDS	822	vanW		COG2720	Vancomycin B-type resistance protein VanW
FNCGEDBI_03416	CDS	882	mmsR_2			transcriptional regulator MmsR
FNCGEDBI_03417	CDS	1509				aldehyde dehydrogenase
FNCGEDBI_03418	CDS	1164				acyl-CoA dehydrogenase
FNCGEDBI_03419	CDS	819		4.2.1.17		enoyl-CoA hydratase
FNCGEDBI_03420	CDS	1104				enoyl-CoA hydratase
FNCGEDBI_03421	CDS	897				NAD-dependent L-serine dehydrogenase
FNCGEDBI_03422	CDS	645				hypothetical protein
FNCGEDBI_03423	CDS	642				hypothetical protein
FNCGEDBI_03424	CDS	1977	sdsA1			SDS hydrolase SdsA1
FNCGEDBI_03425	CDS	915				transcriptional regulator
FNCGEDBI_03426	CDS	189				hypothetical protein
FNCGEDBI_03427	CDS	246				hypothetical protein
FNCGEDBI_03428	CDS	456				hypothetical protein
FNCGEDBI_03429	CDS	174				hypothetical protein
FNCGEDBI_03430	CDS	1077				hypothetical protein
FNCGEDBI_03431	CDS	816				hypothetical protein
FNCGEDBI_03432	CDS	213				hypothetical protein
FNCGEDBI_03433	CDS	693				16S rRNA pseudouridine(516) synthase
FNCGEDBI_03434	CDS	1044				hypothetical protein
FNCGEDBI_03435	CDS	738				hypothetical protein
FNCGEDBI_03436	CDS	903				(R)-3-hydroxydecanoyl-ACP:CoA transacylase
FNCGEDBI_03437	tRNA	74				tRNA-Gly(ccc)
FNCGEDBI_03438	CDS	1854				hypothetical protein
FNCGEDBI_03439	CDS	444				transcriptional regulator
FNCGEDBI_03440	CDS	2403				metal-transporting P-type ATPase
FNCGEDBI_03441	CDS	1080	lspA_2	3.4.23.36		Lipoprotein signal peptidase
FNCGEDBI_03442	CDS	774				hypothetical protein
FNCGEDBI_03443	CDS	1836				hypothetical protein
FNCGEDBI_03444	CDS	921				hypothetical protein
FNCGEDBI_03445	CDS	759				hypothetical protein
FNCGEDBI_03446	CDS	363				hypothetical protein
FNCGEDBI_03447	CDS	1533				hypothetical protein
FNCGEDBI_03448	CDS	354				hypothetical protein
FNCGEDBI_03449	CDS	1407				hypothetical protein
FNCGEDBI_03450	CDS	945				hypothetical protein
FNCGEDBI_03451	CDS	450				hypothetical protein
FNCGEDBI_03452	CDS	495				hypothetical protein
FNCGEDBI_03453	CDS	744				hypothetical protein
FNCGEDBI_03454	CDS	2889				hypothetical protein
FNCGEDBI_03455	CDS	435				hypothetical protein
FNCGEDBI_03456	CDS	1434				hypothetical protein
FNCGEDBI_03457	CDS	915				hypothetical protein
FNCGEDBI_03458	CDS	693				hypothetical protein
FNCGEDBI_03459	CDS	411				hypothetical protein
FNCGEDBI_03460	CDS	369				hypothetical protein
FNCGEDBI_03461	CDS	240				hypothetical protein
FNCGEDBI_03462	CDS	372				hypothetical protein
FNCGEDBI_03463	CDS	204				hypothetical protein
FNCGEDBI_03464	CDS	615				hypothetical protein
FNCGEDBI_03465	CDS	591				hypothetical protein
FNCGEDBI_03466	CDS	3582				hypothetical protein
FNCGEDBI_03467	CDS	1821				hypothetical protein
FNCGEDBI_03468	CDS	1143	recF_2			DNA replication and repair protein RecF
FNCGEDBI_03469	CDS	525				hypothetical protein
FNCGEDBI_03470	CDS	1362				hypothetical protein
FNCGEDBI_03471	CDS	2103				hypothetical protein
FNCGEDBI_03472	CDS	921				hypothetical protein
FNCGEDBI_03473	CDS	2499				hypothetical protein
FNCGEDBI_03474	CDS	2070				hypothetical protein
FNCGEDBI_03475	CDS	2577				hypothetical protein
FNCGEDBI_03476	CDS	1230	sbcD_2			exonuclease SbcD
FNCGEDBI_03477	CDS	3276				hypothetical protein
FNCGEDBI_03478	CDS	1296				hypothetical protein
FNCGEDBI_03479	CDS	750				hypothetical protein
FNCGEDBI_03480	CDS	2157				hypothetical protein
FNCGEDBI_03481	CDS	534				hypothetical protein
FNCGEDBI_03482	CDS	621				hypothetical protein
FNCGEDBI_03483	CDS	720				hypothetical protein
FNCGEDBI_03484	CDS	648				hypothetical protein
FNCGEDBI_03485	CDS	570				hypothetical protein
FNCGEDBI_03486	CDS	2274				hypothetical protein
FNCGEDBI_03487	CDS	306				hypothetical protein
FNCGEDBI_03488	CDS	1110				hypothetical protein
FNCGEDBI_03489	CDS	651				hypothetical protein
FNCGEDBI_03490	CDS	366				hypothetical protein
FNCGEDBI_03491	CDS	612				hypothetical protein
FNCGEDBI_03492	CDS	552				hypothetical protein
FNCGEDBI_03493	CDS	366				hypothetical protein
FNCGEDBI_03494	CDS	798				hypothetical protein
FNCGEDBI_03495	CDS	717				hypothetical protein
FNCGEDBI_03496	CDS	393				hypothetical protein
FNCGEDBI_03497	CDS	237				hypothetical protein
FNCGEDBI_03498	CDS	600				hypothetical protein
FNCGEDBI_03499	CDS	2016	topA_3	5.99.1.2		DNA topoisomerase I
FNCGEDBI_03500	CDS	384				Single-stranded DNA-binding protein
FNCGEDBI_03501	CDS	549				hypothetical protein
FNCGEDBI_03502	CDS	789				hypothetical protein
FNCGEDBI_03503	CDS	192				hypothetical protein
FNCGEDBI_03504	CDS	288				hypothetical protein
FNCGEDBI_03505	CDS	300				hypothetical protein
FNCGEDBI_03506	CDS	1194				hypothetical protein
FNCGEDBI_03507	CDS	561				hypothetical protein
FNCGEDBI_03508	CDS	1659				hypothetical protein
FNCGEDBI_03509	CDS	237				hypothetical protein
FNCGEDBI_03510	CDS	867			COG1192	putative protein
FNCGEDBI_03511	CDS	219				hypothetical protein
FNCGEDBI_03512	CDS	759				hypothetical protein
FNCGEDBI_03513	CDS	909				transcriptional regulator
FNCGEDBI_03514	CDS	153				hypothetical protein
FNCGEDBI_03515	CDS	177				hypothetical protein
FNCGEDBI_03516	CDS	378				transposase
FNCGEDBI_03517	CDS	570				hypothetical protein
FNCGEDBI_03518	CDS	2850				chaperone protein ClpB
FNCGEDBI_03519	CDS	1431	cls_1			cardiolipin synthetase
FNCGEDBI_03520	CDS	1818	ftsH_2			cell division protein FtsH
FNCGEDBI_03521	CDS	459	hspA		COG0071	Spore protein SP21
FNCGEDBI_03522	CDS	915				hypothetical protein
FNCGEDBI_03523	CDS	888				hypothetical protein
FNCGEDBI_03524	CDS	612				hypothetical protein
FNCGEDBI_03525	CDS	1146				hypothetical protein
FNCGEDBI_03526	CDS	441	trxC	1.8.1.8	COG0526	Thioredoxin 2
FNCGEDBI_03527	CDS	1716	kefB_2			glutathione-regulated potassium-efflux system protein KefB
FNCGEDBI_03528	CDS	432				hypothetical protein
FNCGEDBI_03529	CDS	966	htpX_2	3.4.24.-	COG0501	Protease HtpX 
FNCGEDBI_03530	CDS	1152				hypothetical protein
FNCGEDBI_03531	CDS	909				transcriptional regulator
FNCGEDBI_03532	CDS	996				bacteriophage integrase
FNCGEDBI_03533	CDS	1293				hypothetical protein
FNCGEDBI_03534	CDS	333				hypothetical protein
FNCGEDBI_03535	CDS	369				hypothetical protein
FNCGEDBI_03536	CDS	525				hypothetical protein
FNCGEDBI_03537	CDS	1149				hypothetical protein
FNCGEDBI_03538	CDS	2463	foxA			ferrioxamine receptor FoxA
FNCGEDBI_03539	CDS	999	foxR			anti-sigma factor FoxR
FNCGEDBI_03540	CDS	519	foxI			ECF sigma factor FoxI
FNCGEDBI_03541	CDS	915				transcriptional regulator
FNCGEDBI_03542	CDS	1062	gtdA			gentisate 1,2-dioxygenase
FNCGEDBI_03543	CDS	699	nagK	3.7.1.20		Fumarylpyruvate hydrolase
FNCGEDBI_03544	CDS	1347				major facilitator superfamily transporter
FNCGEDBI_03545	CDS	645				glutathione S-transferase
FNCGEDBI_03546	CDS	912				hypothetical protein
FNCGEDBI_03547	CDS	1335				cytochrome P450
FNCGEDBI_03548	CDS	771	dsbG			thiol:disulfide interchange protein DsbG
FNCGEDBI_03549	CDS	837				thiol:disulfide interchange protein
FNCGEDBI_03550	CDS	1764				thiol:disulfide interchange protein DsbD
FNCGEDBI_03551	CDS	681				two-component response regulator
FNCGEDBI_03552	CDS	1323				two-component sensor
FNCGEDBI_03553	CDS	876				cytochrome C
FNCGEDBI_03554	CDS	654				cytochrome C
FNCGEDBI_03555	CDS	1002				hypothetical protein
FNCGEDBI_03556	CDS	615	cifR_1			CifR protein
FNCGEDBI_03557	CDS	120				hypothetical protein
FNCGEDBI_03558	CDS	195				hypothetical protein
FNCGEDBI_03559	CDS	273				hypothetical protein
FNCGEDBI_03560	CDS	765				transcriptional regulator
FNCGEDBI_03561	CDS	816				transcriptional regulator
FNCGEDBI_03562	CDS	375				hypothetical protein
FNCGEDBI_03563	CDS	1020				oxidoreductase
FNCGEDBI_03564	CDS	915	mexT			transcriptional regulator MexT
FNCGEDBI_03565	CDS	1245	mexE_1			resistance-nodulation-cell division (RND) multidrug efflux membrane fusion protein MexE
FNCGEDBI_03566	CDS	3189	mexF_1			resistance-nodulation-cell division (RND) multidrug efflux transporter MexF
FNCGEDBI_03567	CDS	1419	oprN_2			multidrug efflux outer membrane protein OprN
FNCGEDBI_03568	CDS	516				hypothetical protein
FNCGEDBI_03569	CDS	879				transcriptional regulator
FNCGEDBI_03570	CDS	633				hypothetical protein
FNCGEDBI_03571	CDS	456				deaminase
FNCGEDBI_03572	CDS	1227				major facilitator superfamily transporter
FNCGEDBI_03573	CDS	168				hypothetical protein
FNCGEDBI_03574	CDS	1341				hypothetical protein
FNCGEDBI_03575	CDS	1254				hypothetical protein
FNCGEDBI_03576	CDS	618				hypothetical protein
FNCGEDBI_03577	CDS	1347	opdT_1			tyrosine porin OpdT
FNCGEDBI_03578	CDS	219				hypothetical protein
FNCGEDBI_03579	CDS	933	catA			catechol 1,2-dioxygenase
FNCGEDBI_03580	CDS	291	catC			muconolactone delta-isomerase
FNCGEDBI_03581	CDS	1122	catB			muconate cycloisomerase I
FNCGEDBI_03582	CDS	873	catR_1			transcriptional regulator CatR
FNCGEDBI_03583	CDS	1002				transcriptional regulator
FNCGEDBI_03584	CDS	1395	antA			anthranilate dioxygenase large subunit
FNCGEDBI_03585	CDS	492	antB			anthranilate dioxygenase small subunit
FNCGEDBI_03586	CDS	1023	antC			anthranilate dioxygenase reductase
FNCGEDBI_03587	CDS	762	xylL	1.3.1.25		1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase
FNCGEDBI_03588	CDS	1014	xylZ			toluate 1,2-dioxygenase electron transfer subunit
FNCGEDBI_03589	CDS	489	xylY			toluate 1,2-dioxygenase subunit beta
FNCGEDBI_03590	CDS	1368	xylX			toluate 1,2-dioxygenase subunit alpha
FNCGEDBI_03591	CDS	957	xylS			transcriptional regulator XylS
FNCGEDBI_03592	CDS	3156	czcA_2			resistance-nodulation-cell division (RND) divalent metal cation efflux transporter CzcA
FNCGEDBI_03593	CDS	1455	czcB_2			resistance-nodulation-cell division (RND) divalent metal cation efflux membrane fusion protein CzcB
FNCGEDBI_03594	CDS	1287	czcC_2			outer membrane protein CzcC
FNCGEDBI_03595	CDS	675				two-component response regulator
FNCGEDBI_03596	CDS	1419				two-component sensor
FNCGEDBI_03597	CDS	255				hypothetical protein
FNCGEDBI_03598	CDS	1497	oprM_1			outer membrane protein OprM
FNCGEDBI_03599	CDS	3111				resistance-nodulation-cell division (RND) efflux transporter
FNCGEDBI_03600	CDS	3132				resistance-nodulation-cell division (RND) efflux transporter
FNCGEDBI_03601	CDS	1281				resistance-nodulation-cell division (RND) efflux membrane fusion protein
FNCGEDBI_03602	CDS	1434				hypothetical protein
FNCGEDBI_03603	CDS	1326				hypothetical protein
FNCGEDBI_03604	CDS	1125		2.6.1.9		aminotransferase
FNCGEDBI_03605	CDS	498	tpx			2-Cys peroxiredoxin
FNCGEDBI_03606	CDS	1350				sodium:alanine symporter
FNCGEDBI_03607	CDS	912				transcriptional regulator
FNCGEDBI_03608	CDS	996				oxidoreductase
FNCGEDBI_03609	CDS	936				phosphatidate cytidylyltransferase
FNCGEDBI_03610	CDS	630				acyltransferase
FNCGEDBI_03611	CDS	453				hypothetical protein
FNCGEDBI_03612	CDS	1350	ynbD		COG0671	putative protein YnbD
FNCGEDBI_03613	CDS	1761	ynbC		COG2267	putative protein YnbC
FNCGEDBI_03614	CDS	636				CDP-alcohol phosphatidyltransferase
FNCGEDBI_03615	CDS	3666	tamB		COG2911	Translocation and assembly module subunit TamB
FNCGEDBI_03616	CDS	1740	tamA		COG0729	Translocation and assembly module subunit TamA
FNCGEDBI_03617	CDS	633				hypothetical protein
FNCGEDBI_03618	CDS	813	xthA	3.1.11.2		exonuclease III
FNCGEDBI_03619	CDS	426				ring-cleaving dioxygenase
FNCGEDBI_03620	CDS	906				transcriptional regulator
FNCGEDBI_03621	CDS	1386				hypothetical protein
FNCGEDBI_03622	CDS	1044	alx		COG0861	Putative membrane-bound redox modulator Alx
FNCGEDBI_03623	CDS	192				hypothetical protein
FNCGEDBI_03624	CDS	1230				acyl-CoA dehydrogenase
FNCGEDBI_03625	CDS	933				transcriptional regulator
FNCGEDBI_03626	CDS	1128				acyl-CoA dehydrogenase
FNCGEDBI_03627	CDS	1191				acyl-CoA thiolase
FNCGEDBI_03628	CDS	768				short-chain dehydrogenase
FNCGEDBI_03629	CDS	1668				AMP-binding protein
FNCGEDBI_03630	CDS	1086				transcriptional regulator
FNCGEDBI_03631	CDS	1695				AMP-binding protein
FNCGEDBI_03632	CDS	693				transporter
FNCGEDBI_03633	CDS	147				hypothetical protein
FNCGEDBI_03634	CDS	543				hypothetical protein
FNCGEDBI_03635	CDS	231				hypothetical protein
FNCGEDBI_03636	CDS	288				hypothetical protein
FNCGEDBI_03637	CDS	1617				methyl-accepting chemotaxis protein CtpH
FNCGEDBI_03638	CDS	513				hypothetical protein
FNCGEDBI_03639	CDS	1488				sulfate transporter
FNCGEDBI_03640	CDS	210				hypothetical protein
FNCGEDBI_03641	CDS	1764				hypothetical protein
FNCGEDBI_03642	CDS	408				hypothetical protein
FNCGEDBI_03643	CDS	147				hypothetical protein
FNCGEDBI_03644	CDS	369	lecA			PA-I galactophilic lectin
FNCGEDBI_03645	tRNA	87				tRNA-Leu(taa)
FNCGEDBI_03646	CDS	1377				two-component sensor
FNCGEDBI_03647	CDS	1344				two-component response regulator
FNCGEDBI_03648	CDS	1608				chemotaxis transducer
FNCGEDBI_03649	CDS	1149	alkB1			alkane-1 monooxygenase
FNCGEDBI_03650	CDS	603				hypothetical protein
FNCGEDBI_03651	CDS	900				hypothetical protein
FNCGEDBI_03652	CDS	438				transcriptional regulator
FNCGEDBI_03653	CDS	561				acetyltransferase
FNCGEDBI_03654	CDS	867	kynA			tryptophan 2,3-dioxygenase
FNCGEDBI_03655	CDS	591	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
FNCGEDBI_03656	CDS	1041				hypothetical protein
FNCGEDBI_03657	tRNA	74				tRNA-Cys(gca)
FNCGEDBI_03658	CDS	534	proQ			RNA chaperone ProQ
FNCGEDBI_03659	CDS	2886				sensor/response regulator hybrid protein
FNCGEDBI_03660	tRNA	76				tRNA-Gly(gcc)
FNCGEDBI_03661	CDS	561	pgsA			CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
FNCGEDBI_03662	CDS	1827	uvrC			excinuclease ABC subunit C
FNCGEDBI_03663	CDS	645	gacA			response regulator GacA
FNCGEDBI_03664	CDS	1149	pqsH			2-heptyl-3-hydroxy-4(1H)-quinolone synthase
FNCGEDBI_03665	CDS	1029				transcriptional regulator
FNCGEDBI_03666	CDS	627				hypothetical protein
FNCGEDBI_03667	CDS	141	hcpB_1			secreted protein Hcp
FNCGEDBI_03668	CDS	2076	vgrG1_3			type VI secretion system protein VgrG
FNCGEDBI_03669	CDS	3270				hypothetical protein
FNCGEDBI_03670	CDS	624				hypothetical protein
FNCGEDBI_03671	CDS	1395	argH	4.3.2.1		argininosuccinate lyase
FNCGEDBI_03672	CDS	1077	algZ			alginate biosynthesis protein AlgZ/FimS
FNCGEDBI_03673	CDS	747	algR			alginate biosynthesis regulatory protein AlgR
FNCGEDBI_03674	CDS	942	hemC	2.5.1.61		porphobilinogen deaminase
FNCGEDBI_03675	CDS	756	hemD	4.2.1.75		uroporphyrinogen-III synthase
FNCGEDBI_03676	CDS	1131				hypothetical protein
FNCGEDBI_03677	CDS	1239	hemY		COG3071	Protein HemY
FNCGEDBI_03678	CDS	492	dsbH			disulfide bond formation protein
FNCGEDBI_03679	CDS	483	algQ			anti-RNA polymerase sigma 70 factor
FNCGEDBI_03680	CDS	630				FkbP-type peptidyl-prolyl cis-trans isomerase
FNCGEDBI_03681	CDS	1035				hypothetical protein
FNCGEDBI_03682	CDS	480				hypothetical protein
FNCGEDBI_03683	CDS	1917				ABC transporter ATP-binding protein
FNCGEDBI_03684	CDS	579				hypothetical protein
FNCGEDBI_03685	CDS	759				hypothetical protein
FNCGEDBI_03686	CDS	630	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
FNCGEDBI_03687	CDS	1959				hypothetical protein
FNCGEDBI_03688	CDS	483				hypothetical protein
FNCGEDBI_03689	CDS	474				hypothetical protein
FNCGEDBI_03690	CDS	669				glutamine amidotransferase
FNCGEDBI_03691	CDS	591	yohD		COG0586	Inner membrane protein YohD
FNCGEDBI_03692	CDS	1014	hemB	4.2.1.24		delta-aminolevulinic acid dehydratase
FNCGEDBI_03693	CDS	2211	ppk	2.7.4.1		polyphosphate kinase
FNCGEDBI_03694	CDS	1506	ppx			exopolyphosphatase
FNCGEDBI_03695	CDS	327	trxA			thioredoxin
FNCGEDBI_03696	CDS	1260	rho			transcription termination factor Rho
FNCGEDBI_03697	CDS	1989				O-antigen acetylase
FNCGEDBI_03698	CDS	1467				3-octaprenyl-4-hydroxybenzoate carboxy-lyase
FNCGEDBI_03699	CDS	969				CDP-6-deoxy-delta-3,4-glucoseen reductase
FNCGEDBI_03700	CDS	1347	glpT			sn-glycerol-3-phosphate transporter
FNCGEDBI_03701	CDS	978				oxidoreductase
FNCGEDBI_03702	CDS	420				flagellar basal body protein FliL
FNCGEDBI_03703	CDS	1074				secretion protein
FNCGEDBI_03704	CDS	2751				ABC transporter ATP-binding protein/permease
FNCGEDBI_03705	CDS	1125				ABC transporter permease
FNCGEDBI_03706	CDS	459				hypothetical protein
FNCGEDBI_03707	CDS	132				hypothetical protein
FNCGEDBI_03708	CDS	612				5-formyltetrahydrofolate cyclo-ligase
FNCGEDBI_03709	CDS	315	zapA		COG3027	Cell division protein ZapA
FNCGEDBI_03710	CDS	210				hypothetical protein
FNCGEDBI_03711	CDS	498				hypothetical protein
FNCGEDBI_03712	CDS	1335	pepP			aminopeptidase
FNCGEDBI_03713	CDS	1185	ubiH			2-octaprenyl-6-methoxyphenyl hydroxylase
FNCGEDBI_03714	CDS	483				hypothetical protein
FNCGEDBI_03715	CDS	1218				2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
FNCGEDBI_03716	CDS	822				hypothetical protein
FNCGEDBI_03717	CDS	1194				major facilitator superfamily transporter
FNCGEDBI_03718	CDS	915				transcriptional regulator
FNCGEDBI_03719	CDS	999				iron ABC transporter substrate-binding protein
FNCGEDBI_03720	CDS	1620				iron ABC transporter substrate-binding protein
FNCGEDBI_03721	CDS	1083	gcvT1	2.1.2.10		glycine cleavage system aminomethyltransferase T
FNCGEDBI_03722	CDS	429	gcvH1			glycine cleavage system protein H
FNCGEDBI_03723	CDS	2877	gcvP1	1.4.4.2		glycine dehydrogenase
FNCGEDBI_03724	CDS	330				hypothetical protein
FNCGEDBI_03725	CDS	453	ybbJ		COG1585	Inner membrane protein YbbJ
FNCGEDBI_03726	CDS	1785				secretion pathway ATPase
FNCGEDBI_03727	CDS	1365	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
FNCGEDBI_03728	CDS	678				hypothetical protein
FNCGEDBI_03729	CDS	1269				phosphate transporter
FNCGEDBI_03730	CDS	1155	argE	3.5.1.16		acetylornithine deacetylase
FNCGEDBI_03731	CDS	702				multiple drug resistance protein MarC
FNCGEDBI_03732	CDS	1299	argA	2.3.1.1		N-acetylglutamate synthase
FNCGEDBI_03733	CDS	1584	gshA_2	6.3.2.2		glutamate--cysteine ligase
FNCGEDBI_03734	CDS	390				thioesterase
FNCGEDBI_03735	CDS	2340	yhgF		COG2183	Protein YhgF
FNCGEDBI_03736	CDS	744	amgR			osmolarity response regulator
FNCGEDBI_03737	CDS	1320	amgS			protein AmgS
FNCGEDBI_03738	CDS	924				LD-carboxypeptidase
FNCGEDBI_03739	CDS	906	rimK			ribosomal protein S6 modification protein
FNCGEDBI_03740	CDS	501				hypothetical protein
FNCGEDBI_03741	CDS	402				heat shock protein
FNCGEDBI_03742	CDS	804	lpxT	2.7.4.29		Lipid A 1-diphosphate synthase
FNCGEDBI_03743	CDS	894	yrfI			heat shock protein 33
FNCGEDBI_03744	CDS	1542	pckA	4.1.1.49		phosphoenolpyruvate carboxykinase
FNCGEDBI_03745	CDS	357				hypothetical protein
FNCGEDBI_03746	CDS	603				nitroreductase
FNCGEDBI_03747	CDS	909				transcriptional regulator
FNCGEDBI_03748	CDS	1236				3-hydroxyacyl-CoA dehydrogenase
FNCGEDBI_03749	CDS	1791				acyl-CoA dehydrogenase
FNCGEDBI_03750	CDS	1164				iron-containing alcohol dehydrogenase
FNCGEDBI_03751	CDS	444				hypothetical protein
FNCGEDBI_03752	CDS	558		5.4.99.5		chorismate mutase
FNCGEDBI_03753	CDS	216	csrA			Translational regulator CsrA
FNCGEDBI_03754	CDS	408				hypothetical protein
FNCGEDBI_03755	CDS	519				hypothetical protein
FNCGEDBI_03756	CDS	2322				oxidoreductase
FNCGEDBI_03757	CDS	840	fdhD		COG1526	Sulfur carrier protein FdhD
FNCGEDBI_03758	CDS	882				transcriptional regulator
FNCGEDBI_03759	CDS	438	kbp		COG1652	Potassium binding protein Kbp
FNCGEDBI_03760	CDS	666				hydrolase
FNCGEDBI_03761	CDS	567				ADP-ribose diphosphatase NudE
FNCGEDBI_03762	CDS	822	cysQ			3'(2'),5'-bisphosphate nucleotidase CysQ
FNCGEDBI_03763	CDS	1905				beta-ketoacyl synthase
FNCGEDBI_03764	CDS	933	arcC	2.7.2.2		carbamate kinase
FNCGEDBI_03765	CDS	1011	arcB	2.1.3.3		ornithine carbamoyltransferase
FNCGEDBI_03766	CDS	1257	arcA	3.5.3.6		arginine deiminase
FNCGEDBI_03767	CDS	1449	arcD			arginine/ornithine antiporter
FNCGEDBI_03768	CDS	1284				C4-dicarboxylate transporter
FNCGEDBI_03769	CDS	633				dicarboxylate transporter
FNCGEDBI_03770	CDS	996				C4-dicarboxylate-binding protein
FNCGEDBI_03771	CDS	1389				two-component response regulator
FNCGEDBI_03772	CDS	1800				two-component sensor
FNCGEDBI_03773	CDS	546	rmlC			dTDP-4-dehydrorhamnose 3,5-epimerase
FNCGEDBI_03774	CDS	882	rmlA			glucose-1-phosphate thymidylyltransferase
FNCGEDBI_03775	CDS	909	rmlD_2			dTDP-4-dehydrorhamnose reductase
FNCGEDBI_03776	CDS	1059	rmlB			dTDP-D-glucose 4,6-dehydratase
FNCGEDBI_03777	CDS	1149				hypothetical protein
FNCGEDBI_03778	CDS	213				hypothetical protein
FNCGEDBI_03779	CDS	189				hypothetical protein
FNCGEDBI_03780	CDS	1686				hypothetical protein
FNCGEDBI_03781	CDS	252				hypothetical protein
FNCGEDBI_03782	CDS	207	ptrB_3			repressor PtrB
FNCGEDBI_03783	CDS	354				hypothetical protein
FNCGEDBI_03784	CDS	2721				hypothetical protein
FNCGEDBI_03785	CDS	234				hypothetical protein
FNCGEDBI_03786	CDS	351				hypothetical protein
FNCGEDBI_03787	CDS	294				hypothetical protein
FNCGEDBI_03788	CDS	501				hypothetical protein
FNCGEDBI_03789	CDS	231				hypothetical protein
FNCGEDBI_03790	CDS	363				hypothetical protein
FNCGEDBI_03791	CDS	1014				hypothetical protein
FNCGEDBI_03792	CDS	1275				hypothetical protein
FNCGEDBI_03793	CDS	441				hypothetical protein
FNCGEDBI_03794	CDS	2760				hypothetical protein
FNCGEDBI_03795	CDS	330				hypothetical protein
FNCGEDBI_03796	CDS	516				bacteriophage protein
FNCGEDBI_03797	CDS	1176				bacteriophage protein
FNCGEDBI_03798	CDS	465				hypothetical protein
FNCGEDBI_03799	CDS	2358				hypothetical protein
FNCGEDBI_03800	CDS	537				bacteriophage protein
FNCGEDBI_03801	CDS	915				bacteriophage protein
FNCGEDBI_03802	CDS	345				hypothetical protein
FNCGEDBI_03803	CDS	573				hypothetical protein
FNCGEDBI_03804	CDS	459				hypothetical protein
