	trimethoprim_sulfamethoxazole	chloramphenicol	erythromycin	clindamycin	penicillin	tetracycline	cefuroxime	meropenem	azithromycin
GCA_901291255.1	0	0	0	2	0	0	2	2	2
GCA_901216055.1	0	2	2	2	2	2	2	2	2
GCA_901213425.1	0	2	2	2	2	2	2	2	2
GCA_901237535.1	0	2	2	2	2	2	2	2	2
GCA_901284115.1	0	2	2	2	2	2	2	2	2
GCA_901245475.1	0	0	0	2	0	0	2	2	2
GCA_901249405.1	0	0	0	2	0	0	2	2	2
GCA_901235855.1	0	0	0	2	0	1	2	2	2
GCA_901236555.1	0	0	1	2	1	1	2	2	2
GCA_901284295.1	0	0	1	2	1	0	2	2	2
GCA_901232255.1	0	0	0	2	0	1	2	2	2
GCA_901322525.1	0	0	0	2	0	0	2	2	2
GCA_901340095.1	0	0	0	2	0	0	2	2	2
GCA_901306825.1	0	0	0	2	0	0	2	2	2
GCA_901290435.1	0	0	0	2	0	0	2	2	2
GCA_901304445.1	0	0	0	2	0	0	2	2	2
GCA_901291855.1	0	0	0	2	2	0	2	2	2
GCA_901336525.1	0	0	0	2	0	0	2	2	2
GCA_901296165.1	0	0	0	2	0	0	2	2	2
GCA_901329475.1	0	0	1	2	0	0	2	2	2
GCA_901288005.1	0	0	0	2	2	0	2	2	2
GCA_901333635.1	0	0	0	2	2	0	2	2	2
GCA_901298575.1	0	0	0	2	2	0	2	2	2
GCA_901298325.1	0	0	0	2	2	0	2	2	2
GCA_901329135.1	0	0	0	2	2	0	2	2	2
GCA_901290895.1	0	0	0	2	2	0	2	2	2
GCA_901317725.1	0	0	0	2	2	0	2	2	2
GCA_901317175.1	0	0	0	2	0	0	2	2	2
GCA_901313445.1	0	0	0	2	2	0	2	2	2
GCA_901302915.1	0	0	0	2	0	0	2	2	2
GCA_901302835.1	0	0	0	2	0	0	2	2	2
GCA_901308175.1	0	0	0	2	0	1	2	2	2
GCA_901307005.1	0	0	0	2	0	0	2	2	2
GCA_901339955.1	0	0	0	2	0	0	2	2	2
GCA_901216125.1	0	2	2	2	0	2	2	2	2
GCA_901296435.1	0	0	0	2	0	0	2	2	2
GCA_901291545.1	0	0	0	2	2	1	2	2	2
GCA_901318555.1	0	0	0	2	2	0	2	2	2
GCA_901305575.1	0	0	0	2	2	0	2	2	2
GCA_901333715.1	0	0	0	2	0	0	2	2	2
GCA_901297025.1	0	0	0	2	0	0	2	2	2
GCA_901317855.1	0	0	0	2	2	0	2	2	2
GCA_901295365.1	0	0	0	2	0	0	2	2	2
GCA_901304755.1	0	0	0	2	2	0	2	2	2
GCA_901315455.1	0	0	0	2	2	0	2	2	2
GCA_901315085.1	0	0	0	2	2	0	2	2	2
GCA_901314715.1	0	0	0	2	2	1	2	2	2
GCA_901332945.1	0	0	0	2	0	0	2	2	2
GCA_901334435.1	0	0	0	2	0	0	2	2	2
GCA_901334335.1	0	0	0	2	0	0	2	2	2
GCA_901231745.1	0	0	0	2	0	0	2	2	2
GCA_901337015.1	0	0	0	2	0	1	2	2	2
GCA_901320015.1	0	0	0	2	0	1	2	2	2
GCA_901314435.1	0	0	0	2	0	1	2	2	2
GCA_901258905.1	0	2	2	2	2	2	2	2	2
GCA_901255195.1	0	2	2	2	2	2	2	2	2
GCA_901220595.1	0	2	1	2	0	1	2	2	2
GCA_901275755.1	0	2	1	2	0	1	2	2	2
GCA_901272645.1	0	1	1	2	1	1	2	2	2
GCA_901259115.1	0	2	2	2	2	2	2	2	2
GCA_901238345.1	0	2	2	2	2	2	2	2	2
GCA_901247515.1	0	0	0	2	0	1	2	2	2
GCA_901334615.1	0	2	0	2	0	0	2	2	2
GCA_901307375.1	0	0	0	2	2	0	2	2	2
GCA_901248995.1	0	2	2	2	2	2	2	2	2
GCA_901315015.1	0	0	0	2	0	1	2	2	2
GCA_901308775.1	0	0	0	2	0	0	2	2	2
GCA_901312135.1	0	0	0	2	0	0	2	2	2
GCA_901339055.1	0	0	0	2	0	0	2	2	2
GCA_901335625.1	0	0	0	2	0	1	2	2	2
GCA_901308235.1	0	0	0	2	0	1	2	2	2
GCA_901284285.1	0	2	2	2	2	2	2	2	2
GCA_901233325.1	0	0	0	2	0	1	2	2	2
GCA_901250725.1	0	2	2	2	2	2	2	2	2
GCA_901282505.1	0	2	2	2	2	2	2	2	2
GCA_901237345.1	0	2	0	2	0	0	2	2	2
GCA_901339345.1	0	0	1	2	0	1	2	2	2
GCA_901237845.1	0	2	0	2	0	0	2	2	2
GCA_901233045.1	0	2	0	2	0	0	2	2	2
GCA_901233295.1	0	0	0	2	0	0	2	2	2
GCA_901286505.1	0	0	0	2	0	0	2	2	2
GCA_901239385.1	0	2	2	2	0	2	2	2	2
GCA_901268355.1	0	0	0	2	0	1	2	2	2
GCA_901281295.1	0	2	2	2	2	2	2	2	2
GCA_901339815.1	0	0	0	2	0	1	2	2	2
GCA_901225725.1	0	2	2	2	2	2	2	2	2
GCA_901333125.1	0	0	0	2	0	0	2	2	2
GCA_901222365.1	0	2	0	2	0	0	2	2	2
GCA_901257075.1	0	2	0	2	0	0	2	2	2
GCA_901281405.1	0	2	2	2	2	2	2	2	2
GCA_901279445.1	0	2	2	2	2	2	2	2	2
GCA_901325875.1	0	2	2	2	0	2	2	2	2
GCA_901267975.1	0	0	0	2	0	1	2	2	2
GCA_901253025.1	0	0	0	2	0	1	2	2	2
GCA_901227235.1	0	2	2	2	0	2	2	2	2
GCA_901244465.1	0	2	2	2	0	2	2	2	2
GCA_901242065.1	0	2	2	2	0	2	2	2	2
GCA_901274305.1	0	0	0	2	0	1	2	2	2
GCA_901309345.1	0	0	0	2	0	0	2	2	2
GCA_901266945.1	0	1	1	2	0	1	2	2	2
GCA_901282625.1	0	0	0	2	0	0	2	2	2
GCA_901232945.1	0	0	0	2	0	0	2	2	2
GCA_901230555.1	0	0	0	2	0	0	2	2	2
GCA_901243185.1	0	2	0	2	0	0	2	2	2
GCA_901220865.1	0	0	0	2	0	1	2	2	2
GCA_901277075.1	0	0	0	2	0	1	2	2	2
GCA_901276795.1	0	0	0	2	0	1	2	2	2
GCA_901274735.1	0	0	0	2	0	1	2	2	2
GCA_901267505.1	0	2	2	2	2	2	2	2	2
GCA_901215765.1	0	2	2	2	2	2	2	2	2
GCA_901231975.1	0	2	0	2	0	0	2	2	2
GCA_901231825.1	0	2	0	2	0	0	2	2	2
GCA_901246605.1	0	0	0	2	0	0	2	2	2
GCA_901243525.1	0	0	0	2	0	0	2	2	2
GCA_901227145.1	0	2	2	2	2	2	2	2	2
GCA_901338865.1	0	0	0	2	0	0	2	2	2
GCA_901281435.1	0	2	2	2	2	2	2	2	2
GCA_901241255.1	0	2	0	2	0	0	2	2	2
GCA_901338285.1	0	0	0	2	0	0	2	2	2
GCA_901236915.1	0	0	0	2	0	1	2	2	2
GCA_901280795.1	0	2	2	2	2	2	2	2	2
GCA_901253935.1	0	2	2	2	2	2	2	2	2
GCA_901235995.1	0	0	0	2	0	1	2	2	2
GCA_901246675.1	0	2	2	2	2	2	2	2	2
GCA_901231735.1	0	2	2	2	2	2	2	2	2
GCA_901225065.1	0	2	2	2	2	2	2	2	2
GCA_901282745.1	0	2	2	2	2	2	2	2	2
GCA_901239675.1	0	0	0	2	0	0	2	2	2
GCA_901335835.1	0	0	0	2	0	0	2	2	2
GCA_901266575.1	0	0	0	2	0	1	2	2	2
GCA_901277605.1	0	0	0	2	0	1	2	2	2
GCA_901277455.1	0	2	2	2	0	2	2	2	2
GCA_901280785.1	0	2	2	2	2	2	2	2	2
GCA_901238405.1	0	2	2	2	2	2	2	2	2
GCA_901248075.1	0	2	2	2	2	2	2	2	2
GCA_901243585.1	0	2	2	2	2	2	2	2	2
GCA_901240625.1	0	2	0	2	0	0	2	2	2
GCA_901231305.1	0	2	0	2	0	0	2	2	2
GCA_901226505.1	0	0	0	2	0	0	2	2	2
GCA_901338945.1	0	0	0	2	0	0	2	2	2
GCA_901246345.1	0	0	0	2	0	1	2	2	2
GCA_901216675.1	0	2	2	2	0	2	2	2	2
GCA_901319705.1	0	0	0	2	0	1	2	2	2
GCA_901339795.1	0	0	0	2	0	1	2	2	2
GCA_901339405.1	0	2	2	2	2	2	2	2	2
GCA_901240845.1	0	2	2	2	2	2	2	2	2
GCA_901265315.1	0	2	2	2	2	2	2	2	2
GCA_901333065.1	0	0	0	2	0	1	2	2	2
GCA_901332165.1	0	0	0	2	0	1	2	2	2
GCA_901243375.1	0	0	0	2	0	1	2	2	2
GCA_901220585.1	0	2	1	2	2	2	2	2	2
GCA_901282925.1	0	2	2	2	2	2	2	2	2
GCA_901250695.1	0	0	0	2	0	1	2	2	2
GCA_901237965.1	0	0	0	2	0	1	2	2	2
GCA_901241775.1	0	0	0	2	0	1	2	2	2
GCA_901248945.1	0	0	0	2	0	1	2	2	2
GCA_901234315.1	0	2	2	2	2	2	2	2	2
GCA_901245055.1	0	2	1	2	0	0	2	2	2
GCA_901241825.1	0	2	0	2	0	0	2	2	2
GCA_901236945.1	0	2	0	2	0	0	2	2	2
GCA_901235885.1	0	2	0	2	0	0	2	2	2
GCA_901224645.1	0	2	0	2	0	0	2	2	2
GCA_901258765.1	0	2	0	2	0	0	2	2	2
GCA_901238215.1	0	2	0	2	0	0	2	2	2
GCA_901248275.1	0	0	0	2	0	0	2	2	2
GCA_901230895.1	0	0	0	2	0	1	2	2	2
GCA_901223785.1	0	0	0	2	0	1	2	2	2
GCA_901339425.1	0	0	0	2	0	0	2	2	2
GCA_901339225.1	0	0	0	2	0	0	2	2	2
GCA_901338585.1	0	0	0	2	0	0	2	2	2
GCA_901332725.1	0	0	0	2	0	1	2	2	2
GCA_901332325.1	0	0	0	2	0	1	2	2	2
GCA_901267705.1	0	0	0	2	0	1	2	2	2
GCA_901266605.1	0	2	2	2	2	2	2	2	2
GCA_901258935.1	0	0	0	2	0	1	2	2	2
GCA_901247285.1	0	0	0	2	0	1	2	2	2
GCA_901242995.1	0	0	0	2	0	1	2	2	2
GCA_901233855.1	0	2	2	2	2	2	2	2	2
GCA_901312345.1	0	0	0	2	0	1	2	2	2
GCA_901260625.1	0	2	2	2	2	2	2	2	2
GCA_901260325.1	0	2	2	2	2	2	2	2	2
GCA_901251145.1	0	0	0	2	0	1	2	2	2
GCA_901244965.1	0	0	0	2	0	1	2	2	2
GCA_901244445.1	0	0	0	2	0	1	2	2	2
GCA_901247385.1	0	0	0	2	0	1	2	2	2
GCA_901304335.1	0	2	2	2	2	2	2	2	2
GCA_901281245.1	0	2	2	2	2	2	2	2	2
GCA_901280845.1	0	2	2	2	2	2	2	2	2
GCA_901280065.1	0	2	2	2	2	2	2	2	2
GCA_901233825.1	0	2	2	2	2	2	2	2	2
GCA_901223475.1	0	2	2	2	2	2	2	2	2
GCA_901278515.1	0	2	2	2	2	2	2	2	2
GCA_901277315.1	0	2	2	2	2	2	2	2	2
GCA_901215385.1	0	2	2	2	2	2	2	2	2
GCA_901216685.1	0	2	2	2	2	2	2	2	2
GCA_901213695.1	0	2	2	2	0	2	2	2	2
GCA_901328835.1	0	2	0	2	0	0	2	2	2
GCA_901338905.1	0	0	0	2	0	0	2	2	2
GCA_901338785.1	0	0	0	2	0	0	2	2	2
GCA_901315095.1	0	0	0	2	0	1	2	2	2
GCA_901310435.1	0	0	0	2	0	1	2	2	2
GCA_901282215.1	0	2	2	2	2	2	2	2	2
GCA_901236995.1	0	2	0	2	0	0	2	2	2
GCA_901247925.1	0	2	0	2	0	0	2	2	2
GCA_901282545.1	0	2	2	2	0	2	2	2	2
GCA_901228635.1	0	0	1	2	0	1	2	2	2
GCA_901304285.1	0	0	0	2	0	0	2	2	2
GCA_901220305.1	0	0	0	2	0	0	2	2	2
GCA_901283195.1	0	0	0	2	0	0	2	2	2
GCA_901238775.1	0	0	0	2	0	1	2	2	2
GCA_901224515.1	0	0	0	2	0	0	2	2	2
GCA_901255795.1	0	0	0	2	0	1	2	2	2
GCA_901239055.1	0	2	2	2	2	2	2	2	2
GCA_901320885.1	0	0	0	2	0	1	2	2	2
GCA_901221735.1	0	2	2	2	2	2	2	2	2
GCA_901284385.1	0	2	2	2	2	2	2	2	2
GCA_901281485.1	0	2	2	2	2	2	2	2	2
GCA_901237035.1	0	2	2	2	2	2	2	2	2
GCA_901330335.1	0	0	0	2	0	0	2	2	2
GCA_901338295.1	0	0	0	2	0	0	2	2	2
GCA_901220955.1	0	0	0	2	0	0	2	2	2
GCA_901215175.1	0	2	2	2	0	2	2	2	2
GCA_901338065.1	0	0	0	2	0	0	2	2	2
GCA_901337655.1	0	0	0	2	0	0	2	2	2
GCA_901334805.1	0	0	0	2	0	0	2	2	2
GCA_901332585.1	0	0	0	2	0	0	2	2	2
GCA_901291005.1	0	0	1	2	0	1	2	2	2
GCA_901295465.1	0	0	1	2	0	1	2	2	2
GCA_901291095.1	0	0	1	2	0	1	2	2	2
GCA_901315945.1	0	0	1	2	2	1	2	2	2
GCA_901315805.1	0	0	1	2	0	0	2	2	2
GCA_901304835.1	0	0	1	2	0	1	2	2	2
GCA_901302415.1	0	0	1	2	0	1	2	2	2
GCA_901305045.1	0	0	1	2	0	1	2	2	2
GCA_901287625.1	0	0	0	2	2	1	2	2	2
GCA_901287665.1	0	0	0	2	2	1	2	2	2
GCA_901286805.1	0	0	0	2	2	1	2	2	2
GCA_901336855.1	0	0	0	2	2	1	2	2	2
GCA_901336695.1	0	0	0	2	2	1	2	2	2
GCA_901309315.1	0	0	0	2	2	1	2	2	2
GCA_901312095.1	0	0	0	2	2	1	2	2	2
GCA_901341295.1	0	0	0	2	2	1	2	2	2
GCA_901299535.1	0	0	0	2	2	1	2	2	2
GCA_901298465.1	0	0	0	2	2	1	2	2	2
GCA_901298085.1	0	0	0	2	2	1	2	2	2
GCA_901329275.1	0	0	0	2	2	1	2	2	2
GCA_901292055.1	0	0	0	2	2	1	2	2	2
GCA_901314235.1	0	0	0	2	2	0	2	2	2
GCA_901332645.1	0	0	0	2	2	1	2	2	2
GCA_901291085.1	0	0	0	2	0	1	2	2	2
GCA_901306525.1	0	0	1	2	0	1	2	2	2
GCA_901236635.1	0	0	1	2	0	1	2	2	2
GCA_901237295.1	0	0	1	2	0	1	2	2	2
GCA_901246255.1	0	2	1	2	0	1	2	2	2
GCA_901224305.1	0	2	1	2	0	1	2	2	2
GCA_901240895.1	0	2	1	2	0	1	2	2	2
GCA_901228205.1	0	2	1	2	0	2	2	2	2
GCA_901247685.1	0	2	1	2	0	1	2	2	2
GCA_901246025.1	0	1	1	2	0	1	2	2	2
GCA_901338525.1	0	0	0	2	0	0	2	2	2
GCA_901338325.1	0	0	0	2	0	0	2	2	2
GCA_901266935.1	0	2	2	2	2	2	2	2	2
GCA_901264755.1	0	0	0	2	0	1	2	2	2
GCA_901236085.1	0	0	0	2	0	1	2	2	2
GCA_901241555.1	0	0	0	2	0	1	2	2	2
GCA_901316975.1	0	0	0	2	0	1	2	2	2
GCA_901228975.1	0	2	2	2	2	2	2	2	2
GCA_901224235.1	0	2	2	2	2	2	2	2	2
GCA_901250585.1	0	2	2	2	2	2	2	2	2
GCA_901244855.1	0	2	2	2	2	2	2	2	2
GCA_901239785.1	0	2	2	2	2	2	2	2	2
GCA_901278795.1	0	2	2	2	2	2	2	2	2
GCA_901241135.1	0	2	2	2	2	2	2	2	2
GCA_901228755.1	0	2	2	2	2	2	2	2	2
GCA_901213155.1	0	2	2	2	2	2	2	2	2
GCA_901250745.1	0	2	2	2	2	2	2	2	2
GCA_901244175.1	0	2	2	2	2	2	2	2	2
GCA_901232245.1	0	2	0	2	0	0	2	2	2
GCA_901259515.1	0	2	0	2	0	0	2	2	2
GCA_901312395.1	0	0	0	2	0	1	2	2	2
GCA_901261485.1	0	2	2	2	2	2	2	2	2
GCA_901222355.1	0	2	2	2	2	2	2	2	2
GCA_901240455.1	0	2	2	2	2	2	2	2	2
GCA_901244295.1	0	2	2	2	2	2	2	2	2
GCA_901239145.1	0	0	0	2	0	1	2	2	2
GCA_901241705.1	0	2	2	2	2	2	2	2	2
GCA_901263135.1	0	0	0	2	0	1	2	2	2
GCA_901339905.1	0	0	0	2	0	0	2	2	2
GCA_900064065.2	0	1	1	2	0	1	2	2	2
GCA_901339655.1	0	0	0	2	0	0	2	2	2
GCA_901334225.1	0	0	0	2	0	1	2	2	2
GCA_901222025.1	0	2	2	2	2	2	2	2	2
GCA_901278955.1	0	0	0	2	2	1	2	2	2
GCA_901219775.1	0	2	2	2	2	2	2	2	2
GCA_901339925.1	0	0	0	2	0	1	2	2	2
GCA_901269515.1	0	2	2	2	2	2	2	2	2
GCA_901239155.1	0	0	0	2	0	1	2	2	2
GCA_901321005.1	0	0	0	2	0	1	2	2	2
GCA_901243205.1	0	0	0	2	0	1	2	2	2
GCA_901230195.1	0	2	2	2	2	2	2	2	2
GCA_901241275.1	0	2	2	2	2	2	2	2	2
GCA_901248715.1	0	0	0	2	0	1	2	2	2
GCA_901339855.1	0	0	0	2	0	0	2	2	2
GCA_901214685.1	0	2	2	2	2	2	2	2	2
GCA_901333225.1	0	0	0	2	0	0	2	2	2
GCA_901251615.1	0	2	2	2	0	2	2	2	2
GCA_901286425.1	0	0	0	2	2	0	2	2	2
GCA_901286895.1	0	0	0	2	2	0	2	2	2
GCA_901333015.1	0	0	0	2	2	0	2	2	2
GCA_901331845.1	0	0	0	2	2	1	2	2	2
GCA_901331645.1	0	0	0	2	2	1	2	2	2
GCA_901331445.1	0	0	0	2	2	0	2	2	2
GCA_901330875.1	0	0	0	2	2	0	2	2	2
GCA_901297735.1	0	0	0	2	2	0	2	2	2
GCA_901297365.1	0	0	0	2	2	0	2	2	2
GCA_901296685.1	0	0	0	2	2	1	2	2	2
GCA_901333195.1	0	0	0	2	2	0	2	2	2
GCA_901298135.1	0	0	0	2	2	0	2	2	2
GCA_901293095.1	0	0	0	2	2	0	2	2	2
GCA_901328825.1	0	0	0	2	2	0	2	2	2
GCA_901328475.1	0	0	0	2	2	1	2	2	2
GCA_901328215.1	0	0	0	2	2	0	2	2	2
GCA_901292475.1	0	0	0	2	2	1	2	2	2
GCA_901290735.1	0	0	0	2	2	0	2	2	2
GCA_901290675.1	0	0	0	2	2	0	2	2	2
GCA_901318995.1	0	0	0	2	2	0	2	2	2
GCA_901312505.1	0	0	0	2	2	0	2	2	2
GCA_901314845.1	0	0	0	2	2	0	2	2	2
GCA_901313265.1	0	0	0	2	2	0	2	2	2
GCA_901261915.1	0	0	0	2	0	1	2	2	2
GCA_901241075.1	0	2	0	2	0	0	2	2	2
GCA_901226415.1	0	2	0	2	0	0	2	2	2
GCA_901260565.1	0	2	0	2	0	0	2	2	2
GCA_901329225.1	0	2	0	2	0	0	2	2	2
GCA_901253125.1	0	0	0	2	0	0	2	2	2
GCA_901339725.1	0	0	0	2	0	1	2	2	2
GCA_901339075.1	0	0	0	2	0	0	2	2	2
GCA_901337695.1	0	0	0	2	0	0	2	2	2
GCA_901338225.1	0	0	0	2	0	0	2	2	2
GCA_901237265.1	0	0	0	2	0	1	2	2	2
GCA_901220685.1	0	0	0	2	0	0	2	2	2
GCA_901318425.1	0	0	0	2	0	1	2	2	2
GCA_901247895.1	0	0	0	2	0	1	2	2	2
GCA_901244355.1	0	0	0	2	0	1	2	2	2
GCA_901284355.1	0	2	2	2	2	2	2	2	2
GCA_901283505.1	0	2	2	2	2	2	2	2	2
GCA_901277345.1	0	0	0	2	0	1	2	2	2
GCA_901234545.1	0	2	2	2	2	2	2	2	2
GCA_901282435.1	0	2	2	2	2	2	2	2	2
GCA_901239975.1	0	2	2	2	2	2	2	2	2
GCA_901224415.1	0	2	2	2	2	2	2	2	2
GCA_901219095.1	0	2	2	2	2	2	2	2	2
GCA_901242735.1	0	2	2	2	2	2	2	2	2
GCA_901273985.1	0	0	0	2	0	1	2	2	2
GCA_901339135.1	0	0	0	2	0	0	2	2	2
GCA_901256925.1	0	2	0	2	0	0	2	2	2
GCA_901301685.1	0	2	2	2	2	2	2	2	2
GCA_901260285.1	0	0	0	2	0	1	2	2	2
GCA_901277745.1	0	2	2	2	2	2	2	2	2
GCA_901257845.1	0	0	0	2	0	1	2	2	2
GCA_901256535.1	0	0	0	2	0	0	2	2	2
GCA_901284175.1	0	2	2	2	0	2	2	2	2
GCA_901338435.1	0	0	0	2	0	0	2	2	2
GCA_901238085.1	0	2	2	2	2	2	2	2	2
GCA_901257085.1	0	2	2	2	2	2	2	2	2
GCA_901224335.1	0	2	2	2	2	2	2	2	2
GCA_901332865.1	0	0	0	2	0	1	2	2	2
GCA_901331095.1	0	0	0	2	0	1	2	2	2
GCA_901318505.1	0	0	0	2	0	1	2	2	2
GCA_901317215.1	0	0	0	2	0	1	2	2	2
GCA_901282485.1	0	2	2	2	2	2	2	2	2
GCA_901251215.1	0	2	2	2	2	2	2	2	2
GCA_901236825.1	0	2	2	2	2	2	2	2	2
GCA_901283935.1	0	2	2	2	2	2	2	2	2
GCA_901280815.1	0	2	2	2	2	2	2	2	2
GCA_901250055.1	0	2	0	2	0	0	2	2	2
GCA_901338265.1	0	0	0	2	0	0	2	2	2
GCA_901276635.1	0	0	0	2	0	1	2	2	2
GCA_901232975.1	0	2	2	2	2	2	2	2	2
GCA_901238065.1	0	2	0	2	0	0	2	2	2
GCA_901241035.1	0	2	0	2	0	0	2	2	2
GCA_901228355.1	0	0	0	2	0	0	2	2	2
GCA_901243815.1	0	2	2	2	2	2	2	2	2
GCA_901272725.1	0	2	2	2	2	2	2	2	2
GCA_901246735.1	0	0	0	2	0	1	2	2	2
GCA_901305395.1	0	2	2	2	2	2	2	2	2
GCA_901278465.1	0	2	2	2	2	2	2	2	2
GCA_901222755.1	0	2	2	2	2	2	2	2	2
GCA_901243695.1	0	2	2	2	0	2	2	2	2
GCA_901284825.1	0	0	1	2	0	1	2	2	2
GCA_901281195.1	0	2	2	2	2	2	2	2	2
GCA_901261285.1	0	2	2	2	2	2	2	2	2
GCA_901232995.1	0	2	2	2	2	2	2	2	2
GCA_901279845.1	0	2	2	2	2	2	2	2	2
GCA_901226615.1	0	2	2	2	2	2	2	2	2
GCA_901216495.1	0	2	2	2	2	2	2	2	2
GCA_901338795.1	0	0	0	2	0	0	2	2	2
GCA_901331065.1	0	0	0	2	0	0	2	2	2
GCA_901232075.1	0	2	2	2	2	2	2	2	2
GCA_901304635.1	0	2	2	2	0	2	2	2	2
GCA_901339525.1	0	0	0	2	0	1	2	2	2
GCA_901270015.1	0	2	2	2	2	2	2	2	2
GCA_901333415.1	0	0	0	2	2	0	2	2	2
GCA_901312405.1	0	0	0	2	2	0	2	2	2
GCA_901317385.1	0	0	0	2	2	0	2	2	2
GCA_901316325.1	0	0	0	2	2	0	2	2	2
GCA_901314385.1	0	0	0	2	2	0	2	2	2
GCA_901334725.1	0	0	0	2	0	0	2	2	2
GCA_901230805.1	0	2	2	2	2	2	2	2	2
GCA_901213675.1	0	2	2	2	2	2	2	2	2
GCA_901276235.1	0	2	2	2	2	2	2	2	2
GCA_901232785.1	0	0	0	2	0	1	2	2	2
GCA_901339675.1	0	0	0	2	0	1	2	2	2
GCA_901273785.1	0	0	0	2	0	1	2	2	2
GCA_901258505.1	0	0	0	2	0	1	2	2	2
GCA_901236265.1	0	0	0	2	0	1	2	2	2
GCA_901228995.1	0	2	2	2	2	2	2	2	2
GCA_901283085.1	0	2	2	2	2	2	2	2	2
GCA_901280885.1	0	2	2	2	2	2	2	2	2
GCA_901278455.1	0	2	2	2	2	2	2	2	2
GCA_901213345.1	0	2	2	2	2	2	2	2	2
GCA_901241785.1	0	2	0	2	0	0	2	2	2
GCA_901247475.1	0	2	0	2	0	0	2	2	2
GCA_901235755.1	0	0	0	2	0	1	2	2	2
GCA_901280775.1	0	2	2	2	2	2	2	2	2
GCA_901335955.1	0	0	0	2	0	1	2	2	2
GCA_901272665.1	0	2	0	2	0	0	2	2	2
GCA_901316075.1	0	0	0	2	0	1	2	2	2
GCA_901247725.1	0	0	0	2	0	1	2	2	2
GCA_901338925.1	0	0	0	2	0	0	2	2	2
GCA_901235095.1	0	2	0	2	0	0	2	2	2
GCA_901221785.1	0	2	0	2	0	0	2	2	2
GCA_901282565.1	0	2	2	2	2	2	2	2	2
GCA_901248005.1	0	0	0	2	0	0	2	2	2
GCA_901224625.1	0	0	0	2	0	0	2	2	2
GCA_901214655.1	0	0	0	2	0	1	2	2	2
GCA_901214375.1	0	0	0	2	2	0	2	2	2
GCA_901224815.1	0	0	0	2	0	0	2	2	2
GCA_901223445.1	0	0	0	2	0	0	2	2	2
GCA_901223285.1	0	0	0	2	0	0	2	2	2
GCA_901214205.1	0	0	0	2	0	0	2	2	2
GCA_901213725.1	0	0	0	2	0	0	2	2	2
GCA_901272975.1	0	0	0	2	0	1	2	2	2
GCA_901262595.1	0	0	0	2	0	0	2	2	2
GCA_901230585.1	0	0	0	2	0	0	2	2	2
GCA_901283895.1	0	0	1	2	0	1	2	2	2
GCA_901334085.1	0	0	0	2	2	0	2	2	2
GCA_901335155.1	0	0	1	2	0	0	2	2	2
GCA_901313145.1	0	0	0	2	2	0	2	2	2
GCA_901262305.1	0	0	0	2	0	1	2	2	2
GCA_901236015.1	0	2	0	2	0	0	2	2	2
GCA_901238605.1	0	0	0	2	0	0	2	2	2
GCA_901223065.1	0	2	2	2	2	2	2	2	2
GCA_901262215.1	0	0	0	2	0	0	2	2	2
GCA_901276395.1	0	0	0	2	0	1	2	2	2
GCA_901339235.1	0	0	0	2	0	0	2	2	2
GCA_901309115.1	0	0	0	2	0	0	2	2	2
GCA_901337055.1	0	0	0	2	0	0	2	2	2
GCA_901330565.1	0	0	0	2	0	0	2	2	2
GCA_901288045.1	0	0	0	2	0	1	2	2	2
GCA_901287995.1	0	0	0	2	0	0	2	2	2
GCA_901287935.1	0	0	0	2	0	0	2	2	2
GCA_901287825.1	0	0	0	2	2	0	2	2	2
GCA_901287725.1	0	0	0	2	0	0	2	2	2
GCA_901287685.1	0	0	0	2	0	0	2	2	2
GCA_901287465.1	0	0	0	2	0	0	2	2	2
GCA_901287295.1	0	0	0	2	0	0	2	2	2
GCA_901287145.1	0	0	0	2	0	0	2	2	2
GCA_901286935.1	0	0	0	2	0	0	2	2	2
GCA_901286725.1	0	0	0	2	0	0	2	2	2
GCA_901336705.1	0	0	0	2	0	0	2	2	2
GCA_901336605.1	0	0	0	2	0	1	2	2	2
GCA_901336515.1	0	0	0	2	0	0	2	2	2
GCA_901336465.1	0	0	0	2	0	0	2	2	2
GCA_901336355.1	0	0	0	2	0	0	2	2	2
GCA_901336275.1	0	0	0	2	0	0	2	2	2
GCA_901336035.1	0	0	0	2	0	0	2	2	2
GCA_901335735.1	0	0	0	2	0	0	2	2	2
GCA_901341435.1	0	0	0	2	0	0	2	2	2
GCA_901335475.1	0	0	0	2	0	0	2	2	2
GCA_901333835.1	0	0	0	2	0	0	2	2	2
GCA_901331505.1	0	0	0	2	0	1	2	2	2
GCA_901309845.1	0	0	0	2	0	0	2	2	2
GCA_901309385.1	0	0	0	2	0	0	2	2	2
GCA_901309155.1	0	0	0	2	0	1	2	2	2
GCA_901335295.1	0	0	0	2	0	0	2	2	2
GCA_901309105.1	0	0	0	2	0	0	2	2	2
GCA_901308395.1	0	0	0	2	0	0	2	2	2
GCA_901307735.1	0	0	0	2	0	0	2	2	2
GCA_901307515.1	0	0	0	2	0	0	2	2	2
GCA_901307085.1	0	0	0	2	0	0	2	2	2
GCA_901306585.1	0	0	0	2	0	0	2	2	2
GCA_901305415.1	0	0	0	2	0	0	2	2	2
GCA_901305275.1	0	0	0	2	0	0	2	2	2
GCA_901305185.1	0	0	0	2	0	0	2	2	2
GCA_901304475.1	0	0	0	2	0	0	2	2	2
GCA_901304075.1	0	0	0	2	0	0	2	2	2
