locus_tag	ftype	length_bp	gene	EC_number	COG	product
INHMNHHN_03905	CDS	1098	cysM_2	2.5.1.47		cysteine synthase B
INHMNHHN_03906	CDS	522				hypothetical protein
INHMNHHN_03907	CDS	252				hypothetical protein
INHMNHHN_03908	CDS	666				hypothetical protein
INHMNHHN_03909	CDS	399				hypothetical protein
INHMNHHN_03910	CDS	600				short-chain dehydrogenase
INHMNHHN_03911	CDS	915				transcriptional regulator
INHMNHHN_03912	CDS	1842				heat shock protein
INHMNHHN_03913	CDS	2295				hypothetical protein
INHMNHHN_03914	CDS	702	braG			ABC transporter ATP-binding protein
INHMNHHN_03915	CDS	768	braF			ABC transporter ATP-binding protein
INHMNHHN_03916	CDS	1254	braE			branched-chain amino acid ABC transporter permease BraE
INHMNHHN_03917	CDS	924	braD			branched-chain amino acid ABC transporter permease BraD
INHMNHHN_03918	CDS	1122	braC			branched-chain amino acid ABC transporter substrate-binding protein BraC
INHMNHHN_03919	CDS	318				hypothetical protein
INHMNHHN_03920	CDS	363				hypothetical protein
INHMNHHN_03921	CDS	408	flgB			flagellar basal-body rod protein FlgB
INHMNHHN_03922	CDS	441	flgC			flagellar basal body rod protein FlgC
INHMNHHN_03923	CDS	714	flgD			flagellar basal body rod modification protein
INHMNHHN_03924	CDS	1389	flgE			flagellar hook protein FlgE
INHMNHHN_03925	CDS	750	flgF			flagellar basal body rod protein FlgF
INHMNHHN_03926	CDS	786	flgG			flagellar basal body rod protein FlgG
INHMNHHN_03927	CDS	696	flgH			flagellar basal body L-ring protein
INHMNHHN_03928	CDS	1110	flgI			flagellar basal body P-ring protein
INHMNHHN_03929	CDS	1203	flgJ			peptidoglycan hydrolase FlgJ
INHMNHHN_03930	CDS	2049	flgK			flagellar hook-associated protein FlgK
INHMNHHN_03931	CDS	1302	flgL			flagellar hook-associated protein FlgL
INHMNHHN_03932	CDS	1137	arnB_2			UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
INHMNHHN_03933	CDS	225				hypothetical protein
INHMNHHN_03934	CDS	1041	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
INHMNHHN_03935	CDS	768				short-chain dehydrogenase
INHMNHHN_03936	CDS	633	perB	2.3.1.227	COG0110	GDP-perosamine N-acetyltransferase
INHMNHHN_03937	CDS	1131		1.14.13.239		Carnitine monooxygenase oxygenase subunit
INHMNHHN_03938	CDS	615	lpxD_2	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
INHMNHHN_03939	CDS	1149				hypothetical protein
INHMNHHN_03940	CDS	3507				hypothetical protein
INHMNHHN_03941	CDS	1185	fliC			A-type flagellin
INHMNHHN_03942	CDS	387				hypothetical protein
INHMNHHN_03943	CDS	1437	fliD			B-type flagellar hook-associated protein
INHMNHHN_03944	CDS	399				B-type flagellar protein FliS
INHMNHHN_03945	CDS	381				B-type flagellar protein FliS
INHMNHHN_03946	CDS	294				hypothetical protein
INHMNHHN_03947	CDS	1473	fleQ			transcriptional regulator FleQ
INHMNHHN_03948	CDS	1209	fleS			two-component sensor
INHMNHHN_03949	CDS	1422	fleR			two-component response regulator
INHMNHHN_03950	CDS	330	fliE			flagellar hook-basal body complex protein FliE
INHMNHHN_03951	CDS	1797	fliF			flagellar MS-ring protein
INHMNHHN_03952	CDS	1017	fliG			flagellar motor switch protein FliG
INHMNHHN_03953	CDS	807				flagellar assembly protein FliH
INHMNHHN_03954	CDS	1356	fliI			flagellum-specific ATP synthase
INHMNHHN_03955	CDS	444	fliJ			flagellar biosynthesis chaperone
INHMNHHN_03956	CDS	714				hypothetical protein
INHMNHHN_03957	CDS	1197				hypothetical protein
INHMNHHN_03958	CDS	1158				major facilitator superfamily transporter
INHMNHHN_03959	CDS	780				transcriptional regulator
INHMNHHN_03960	CDS	711	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
INHMNHHN_03961	CDS	624				hypothetical protein
INHMNHHN_03962	CDS	1149	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
INHMNHHN_03963	CDS	222			COG4628	DNA-binding protein
INHMNHHN_03964	CDS	192				hypothetical protein
INHMNHHN_03965	CDS	1767				ABC transporter ATP-binding protein/permease
INHMNHHN_03966	CDS	336				hypothetical protein
INHMNHHN_03967	CDS	2325	mdoB_2	2.7.8.20		Phosphoglycerol transferase I
INHMNHHN_03968	CDS	840	cvfB		COG2996	Conserved virulence factor B
INHMNHHN_03969	CDS	375				hypothetical protein
INHMNHHN_03970	CDS	555				hypothetical protein
INHMNHHN_03971	CDS	507	pal_4			Peptidoglycan-associated lipoprotein
INHMNHHN_03972	CDS	1308	tpbB			diguanylate cyclase
INHMNHHN_03973	CDS	573				hypothetical protein
INHMNHHN_03974	CDS	540	def_2	3.5.1.88		peptide deformylase
INHMNHHN_03975	CDS	321				hypothetical protein
INHMNHHN_03976	CDS	1497	dgt	3.1.5.1		deoxyguanosinetriphosphate triphosphohydrolase
INHMNHHN_03977	CDS	753				NAD-dependent protein deacylase
INHMNHHN_03978	CDS	588				hypothetical protein
INHMNHHN_03979	CDS	990				oxidoreductase
INHMNHHN_03980	CDS	912				transcriptional regulator
INHMNHHN_03981	CDS	330				glutathione transferase FosA
INHMNHHN_03982	CDS	978	rhlC			rhamnosyltransferase
INHMNHHN_03983	CDS	1269				major facilitator superfamily transporter
INHMNHHN_03984	CDS	780				hypothetical protein
INHMNHHN_03985	CDS	351				hypothetical protein
INHMNHHN_03986	CDS	414				hypothetical protein
INHMNHHN_03987	CDS	876				molecular chaperone Hsp31/glyoxalase
INHMNHHN_03988	CDS	789				transcriptional regulator
INHMNHHN_03989	CDS	1017				oxidoreductase
INHMNHHN_03990	CDS	876				transcriptional regulator
INHMNHHN_03991	CDS	849				hypothetical protein
INHMNHHN_03992	CDS	837	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
INHMNHHN_03993	CDS	903				transcriptional regulator
INHMNHHN_03994	CDS	717				transcriptional regulator
INHMNHHN_03995	CDS	654	serB1	3.1.3.3	COG0560	Phosphoserine phosphatase SerB1
INHMNHHN_03996	CDS	1335				major facilitator superfamily transporter
INHMNHHN_03997	CDS	903				transcriptional regulator
INHMNHHN_03998	CDS	1182				iron-containing alcohol dehydrogenase
INHMNHHN_03999	CDS	1491				amino acid permease
INHMNHHN_04000	CDS	1917	toxA			exotoxin A
INHMNHHN_04001	CDS	369				hypothetical protein
INHMNHHN_04002	CDS	1857	pys2			pyocin-S2
INHMNHHN_04003	CDS	264	imm2_2			pyocin-S2 immunity protein
INHMNHHN_04004	CDS	294				hypothetical protein
INHMNHHN_04005	CDS	1005				hypothetical protein
INHMNHHN_04006	CDS	876				IS3 family transposase ISPsy29
INHMNHHN_04007	CDS	1581	arr_1			aminoglycoside response regulator
INHMNHHN_04008	CDS	498				hypothetical protein
INHMNHHN_04009	CDS	1068	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
INHMNHHN_04010	CDS	1119	lptF_2		COG0795	Lipopolysaccharide export system permease protein LptF
INHMNHHN_04011	CDS	924	aidA			Quorum-quenching protein AidA
INHMNHHN_04012	CDS	813				transcriptional regulator
INHMNHHN_04013	CDS	1488	pepA	3.4.11.1		leucyl aminopeptidase
INHMNHHN_04014	CDS	429	holC			DNA polymerase III subunit chi
INHMNHHN_04015	CDS	369				hypothetical protein
INHMNHHN_04016	CDS	2853	valS	6.1.1.9		valine--tRNA ligase
INHMNHHN_04017	CDS	414				hypothetical protein
INHMNHHN_04018	CDS	978				hypothetical protein
INHMNHHN_04019	CDS	891				ABC transporter permease
INHMNHHN_04020	CDS	795				ABC transporter ATP-binding protein
INHMNHHN_04021	CDS	1833				sodium:sulfate symporter
INHMNHHN_04022	CDS	1011				SAM-dependent methyltransferase
INHMNHHN_04023	CDS	1362	exoS			exoenzyme S
INHMNHHN_04024	CDS	351				chaperone
INHMNHHN_04025	CDS	123				hypothetical protein
INHMNHHN_04026	CDS	612				hypothetical protein
INHMNHHN_04027	CDS	897				transcriptional regulator
INHMNHHN_04028	CDS	543				hypothetical protein
INHMNHHN_04029	CDS	471				hypothetical protein
INHMNHHN_04030	CDS	1356				hypothetical protein
INHMNHHN_04031	CDS	1005				nucleoid-associated protein NdpA
INHMNHHN_04032	CDS	912				hypothetical protein
INHMNHHN_04033	CDS	753				hypothetical protein
INHMNHHN_04034	CDS	936				hypothetical protein
INHMNHHN_04035	CDS	690				transferase
INHMNHHN_04036	CDS	315				GIY-YIG nuclease superfamily protein
INHMNHHN_04037	CDS	702				hypothetical protein
INHMNHHN_04038	CDS	483				hypothetical protein
INHMNHHN_04039	CDS	699	pcs			phosphatidylcholine synthase
INHMNHHN_04040	CDS	1026				amino acid-binding protein
INHMNHHN_04041	CDS	648				carboxylesterase
INHMNHHN_04042	CDS	1899				acyl-CoA synthetase
INHMNHHN_04043	CDS	1572	rhlB_2	3.6.4.13		ATP-dependent RNA helicase RhlB
INHMNHHN_04044	CDS	948	dauB			NAD(P)H-dependent anabolic L-arginine dehydrogenase DauB
INHMNHHN_04045	CDS	1128	dauA			FAD-dependent catabolic D-arginine dehydrogenase DauA
INHMNHHN_04046	CDS	633	dauR			transcriptional regulator
INHMNHHN_04047	CDS	792				amino acid binding protein
INHMNHHN_04048	CDS	990	moaA1			molybdenum cofactor biosynthesis protein A
INHMNHHN_04049	CDS	819				PpiC-type peptidyl-prolyl cis-trans isomerase
INHMNHHN_04050	CDS	684	narI			respiratory nitrate reductase subunit gamma
INHMNHHN_04051	CDS	741	narJ			respiratory nitrate reductase subunit delta
INHMNHHN_04052	CDS	1542	narH			respiratory nitrate reductase subunit beta
INHMNHHN_04053	CDS	3786	narG			respiratory nitrate reductase subunit alpha
INHMNHHN_04054	CDS	1407	narK2			nitrite extrusion protein 2
INHMNHHN_04055	tRNA	90				tRNA-Arg(tct)
INHMNHHN_04056	CDS	1869	narX			two-component sensor NarX
INHMNHHN_04057	CDS	660	narL			transcriptional regulator NarL
INHMNHHN_04058	CDS	396				hypothetical protein
INHMNHHN_04059	CDS	465				hypothetical protein
INHMNHHN_04060	CDS	750				hypothetical protein
INHMNHHN_04061	CDS	831				short-chain dehydrogenase
INHMNHHN_04062	CDS	387				hypothetical protein
INHMNHHN_04063	CDS	657	tpbA			protein tyrosine phosphatase TpbA
INHMNHHN_04064	CDS	900				hypothetical protein
INHMNHHN_04065	CDS	246				hypothetical protein
INHMNHHN_04066	CDS	102				hypothetical protein
INHMNHHN_04067	CDS	1275	nhaP			Na+/H+ antiporter NhaP
INHMNHHN_04068	CDS	723				ABC transporter permease
INHMNHHN_04069	CDS	936				ABC transporter
INHMNHHN_04070	CDS	663				ABC transporter permease
INHMNHHN_04071	CDS	1164				ABC transporter ATP-binding protein
INHMNHHN_04072	CDS	909				multidrug resistance protein
INHMNHHN_04073	CDS	201	aaeX_1			Protein AaeX
INHMNHHN_04074	CDS	2196	aaeB_5			p-hydroxybenzoic acid efflux pump subunit AaeB
INHMNHHN_04075	CDS	1521	oprM_2			outer membrane protein OprM
INHMNHHN_04076	CDS	954				transcriptional regulator
INHMNHHN_04077	CDS	978				2-hydroxyacid dehydrogenase
INHMNHHN_04078	CDS	903	eamA_2		COG0697	putative amino-acid metabolite efflux pump
INHMNHHN_04079	CDS	891				transcriptional regulator
INHMNHHN_04080	CDS	510				RNA polymerase sigma factor
INHMNHHN_04081	CDS	954				transmembrane sensor
INHMNHHN_04082	CDS	2355	fecA			Fe(III) dicitrate transporter FecA
INHMNHHN_04083	CDS	462	ivy_2			Inhibitor of vertebrate lysozyme
INHMNHHN_04084	CDS	1584	prfC			peptide chain release factor 3
INHMNHHN_04085	CDS	396				hypothetical protein
INHMNHHN_04086	CDS	528				hypothetical protein
INHMNHHN_04087	CDS	384				hypothetical protein
INHMNHHN_04088	CDS	786				hypothetical protein
INHMNHHN_04089	CDS	720				hypothetical protein
INHMNHHN_04090	CDS	2343	eddB			extracelullar DNA degradation protein EddB
INHMNHHN_04091	CDS	1563	eddA			extracelullar DNA degradation protein EddA
INHMNHHN_04092	CDS	516	ubiJ_2			Ubiquinone biosynthesis accessory factor UbiJ
INHMNHHN_04093	CDS	891				hypothetical protein
INHMNHHN_04094	CDS	996				protease
INHMNHHN_04095	CDS	1224	moeA1			molybdenum cofactor biosynthesis protein A
INHMNHHN_04096	CDS	558	moaB1			molybdopterin biosynthesis protein B
INHMNHHN_04097	CDS	453	moaE			molybdopterin converting factor large subunit
INHMNHHN_04098	CDS	252	moaD			molybdopterin converting factor small subunit
INHMNHHN_04099	CDS	483	moaC			molybdenum cofactor biosynthesis protein MoaC
INHMNHHN_04100	CDS	1392				hypothetical protein
INHMNHHN_04101	CDS	2379				metal transporting P-type ATPase
INHMNHHN_04102	CDS	2721				transcriptional regulator
INHMNHHN_04103	CDS	1368				putative protein
INHMNHHN_04104	CDS	957	gbt_2			glycine betaine transmethylase
INHMNHHN_04105	CDS	549				hypothetical protein
INHMNHHN_04106	CDS	570				hypothetical protein
INHMNHHN_04107	CDS	738				hypothetical protein
INHMNHHN_04108	CDS	645				hypothetical protein
INHMNHHN_04109	CDS	600				hypothetical protein
INHMNHHN_04110	CDS	2280				hypothetical protein
INHMNHHN_04111	CDS	306				hypothetical protein
INHMNHHN_04112	CDS	321				hypothetical protein
INHMNHHN_04113	CDS	1110				hypothetical protein
INHMNHHN_04114	CDS	648				hypothetical protein
INHMNHHN_04115	CDS	261				hypothetical protein
INHMNHHN_04116	CDS	408				hypothetical protein
INHMNHHN_04117	CDS	342				hypothetical protein
INHMNHHN_04118	CDS	690				hypothetical protein
INHMNHHN_04119	CDS	828				hypothetical protein
INHMNHHN_04120	CDS	906				hypothetical protein
INHMNHHN_04121	CDS	765				hypothetical protein
INHMNHHN_04122	CDS	261				hypothetical protein
INHMNHHN_04123	CDS	642				hypothetical protein
INHMNHHN_04124	CDS	1689	lpdG_3	1.8.1.4		2-oxoglutarate dehydrogenase complex dihydrolipoyl dehydrogenase
INHMNHHN_04125	CDS	288				hypothetical protein
INHMNHHN_04126	CDS	351	merT_3			Mercuric transport protein MerT
INHMNHHN_04127	CDS	408				transcriptional regulator
INHMNHHN_04128	CDS	189				hypothetical protein
INHMNHHN_04129	CDS	825				hypothetical protein
INHMNHHN_04130	CDS	279				hypothetical protein
INHMNHHN_04131	CDS	738				hypothetical protein
INHMNHHN_04132	CDS	687				hypothetical protein
INHMNHHN_04133	CDS	1224	ppkA			serine/threonine protein kinase PpkA
INHMNHHN_04134	CDS	720				ABC transporter ATP-binding protein
INHMNHHN_04135	CDS	1200				hypothetical protein
INHMNHHN_04136	CDS	1713				hypothetical protein
INHMNHHN_04137	CDS	915				hypothetical protein
INHMNHHN_04138	CDS	1059				hypothetical protein
INHMNHHN_04139	CDS	276				hypothetical protein
INHMNHHN_04140	CDS	2046	prlC			oligopeptidase A
INHMNHHN_04141	CDS	543	yrdA_2		COG0663	Protein YrdA
INHMNHHN_04142	CDS	666				5'-nucleotidase
INHMNHHN_04143	CDS	984				hypothetical protein
INHMNHHN_04144	CDS	1128				hypothetical protein
INHMNHHN_04145	CDS	417				hypothetical protein
INHMNHHN_04146	CDS	438				hypothetical protein
INHMNHHN_04147	CDS	234				hypothetical protein
INHMNHHN_04148	CDS	426	osmC			osmotically inducible protein OsmC
INHMNHHN_04149	CDS	705				hypothetical protein
INHMNHHN_04150	CDS	888				hypothetical protein
INHMNHHN_04151	CDS	921				transcriptional regulator
INHMNHHN_04152	CDS	507				hypothetical protein
INHMNHHN_04153	CDS	549				RNA 2'-phosphotransferase-like protein
INHMNHHN_04154	CDS	429				hypothetical protein
INHMNHHN_04155	CDS	1833	phzH			phenazine-modifying protein
INHMNHHN_04156	CDS	138				hypothetical protein
INHMNHHN_04157	CDS	141				hypothetical protein
INHMNHHN_04158	CDS	1662				putative protein
INHMNHHN_04159	CDS	384				transcriptional regulator
INHMNHHN_04160	CDS	666			COG4380	Putative lipoprotein/NMB1162
INHMNHHN_04161	CDS	354				hypothetical protein
INHMNHHN_04162	CDS	687			COG1462	Putative lipoprotein/NMB1164
INHMNHHN_04163	CDS	1374	exoT			exoenzyme T
INHMNHHN_04164	CDS	132				hypothetical protein
INHMNHHN_04165	CDS	1254				hypothetical protein
INHMNHHN_04166	CDS	396				hypothetical protein
INHMNHHN_04167	CDS	168				transposase
INHMNHHN_04168	CDS	342				transposase
INHMNHHN_04169	CDS	702				transposase
INHMNHHN_04170	CDS	1137	comEC		COG0658	ComE operon protein 3
INHMNHHN_04171	CDS	636				translocation protein TolQ
INHMNHHN_04172	CDS	441	tolR_2			Tol-Pal system protein TolR
INHMNHHN_04173	CDS	999	lpxK	2.7.1.130		tetraacyldisaccharide 4'-kinase
INHMNHHN_04174	CDS	186				hypothetical protein
INHMNHHN_04175	CDS	765	kdsB	2.7.7.38		3-deoxy-manno-octulosonate cytidylyltransferase
INHMNHHN_04176	CDS	465	ptpA			phosphotyrosine protein phosphatase
INHMNHHN_04177	CDS	1020	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
INHMNHHN_04178	CDS	3219	rne			ribonuclease E
INHMNHHN_04179	CDS	957	rluC			ribosomal large subunit pseudouridine synthase C
INHMNHHN_04180	CDS	693				hydrolase
INHMNHHN_04181	CDS	981				peptidase
INHMNHHN_04182	CDS	579	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
INHMNHHN_04183	CDS	537	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
INHMNHHN_04184	CDS	183	rpmF			50S ribosomal protein L32
INHMNHHN_04185	CDS	981	plsX			phosphate acyltransferase
INHMNHHN_04186	CDS	939	fabD			malonyl CoA-ACP transacylase
INHMNHHN_04187	CDS	744	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
INHMNHHN_04188	CDS	237	acpP			acyl carrier protein
INHMNHHN_04189	CDS	1245	fabF1	2.3.1.179		3-oxoacyl-ACP synthase
INHMNHHN_04190	CDS	816	pabC	4.1.3.38		4-amino-4-deoxychorismate lyase
INHMNHHN_04191	CDS	1050	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
INHMNHHN_04192	CDS	633	tmk	2.7.4.9		thymidylate kinase
INHMNHHN_04193	CDS	987	holB	2.7.7.7		DNA polymerase III subunit delta'
INHMNHHN_04194	CDS	357	pilZ			type 4 fimbrial biogenesis protein PilZ
INHMNHHN_04195	CDS	777	mttC_2			secretion protein MttC
INHMNHHN_04196	CDS	1134	pvdN_1			pyoverdine biosynthesis protein PvdN
INHMNHHN_04197	CDS	639				transcriptional regulator
INHMNHHN_04198	CDS	897				hypothetical protein
INHMNHHN_04199	CDS	633				hypothetical protein
INHMNHHN_04200	CDS	570				hypothetical protein
INHMNHHN_04201	CDS	1656				electron transfer flavoprotein-ubiquinone oxidoreductase
INHMNHHN_04202	CDS	750	etfB			electron transfer flavoprotein subunit beta
INHMNHHN_04203	CDS	930	etfA			electron transfer flavoprotein subunit alpha
INHMNHHN_04204	CDS	1197		1.3.1.-		reductase
INHMNHHN_04205	CDS	948				lipase
INHMNHHN_04206	CDS	753	cobM			precorrin-4 C(11)-methyltransferase
INHMNHHN_04207	CDS	429	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
INHMNHHN_04208	CDS	702				hypothetical protein
INHMNHHN_04209	CDS	183				hypothetical protein
INHMNHHN_04210	CDS	1053				cobalamin biosynthesis protein CobW
INHMNHHN_04211	CDS	3747	cobN	6.6.1.2		cobaltochelatase subunit CobN
INHMNHHN_04212	CDS	1095		2.5.1.54		phospho-2-dehydro-3-deoxyheptonate aldolase
INHMNHHN_04213	CDS	1017				magnesium chelatase
INHMNHHN_04214	CDS	645				hypothetical protein
INHMNHHN_04215	CDS	1140				acyl-CoA thiolase
INHMNHHN_04216	CDS	1611				aminopeptidase
INHMNHHN_04217	CDS	1530				transporter
INHMNHHN_04218	CDS	249				hypothetical protein
INHMNHHN_04219	CDS	582				hypothetical protein
INHMNHHN_04220	CDS	273				hypothetical protein
INHMNHHN_04221	CDS	132				hypothetical protein
INHMNHHN_04222	CDS	960	cif			CFTR inhibitory factor
INHMNHHN_04223	CDS	1179				major facilitator superfamily transporter
INHMNHHN_04224	CDS	1110	morB			morphinone reductase
INHMNHHN_04225	CDS	591	cifR_1			CifR protein
INHMNHHN_04226	CDS	927				transcriptional regulator
INHMNHHN_04227	CDS	615				leucine export protein LeuE
INHMNHHN_04228	CDS	1509				hypothetical protein
INHMNHHN_04229	CDS	1332				hypothetical protein
INHMNHHN_04230	CDS	768	hisP			histidine ABC transporter ATP-binding protein HisP
INHMNHHN_04231	CDS	714	hisM			histidine ABC transporter permease HisM
INHMNHHN_04232	CDS	690	hisQ			histidine ABC transporter permease HisQ
INHMNHHN_04233	CDS	786	hisJ			histidine ABC transporter substrate-binding protein HisJ
INHMNHHN_04234	CDS	1170				hydrolase
INHMNHHN_04235	CDS	990				transcriptional regulator
INHMNHHN_04236	CDS	1638				chemotaxis transducer
INHMNHHN_04237	CDS	258				hypothetical protein
INHMNHHN_04238	CDS	774				short-chain dehydrogenase
INHMNHHN_04239	CDS	837				transcriptional regulator
INHMNHHN_04240	CDS	594	ambA_1			protein AmbA
INHMNHHN_04241	CDS	867		3.-.-.-		putative metallo-hydrolase
INHMNHHN_04242	CDS	1032				ABC transporter permease
INHMNHHN_04243	CDS	972	btuF			Vitamin B12-binding protein
INHMNHHN_04244	CDS	774				ABC transporter ATP-binding protein
INHMNHHN_04245	CDS	2157				TonB-dependent receptor
INHMNHHN_04246	CDS	570				manganese efflux pump MntP
INHMNHHN_04247	CDS	729		1.3.1.54		cobalt-precorrin-6x reductase
INHMNHHN_04248	CDS	1101	cbiD			cobalt-precorrin-5B C(1)-methyltransferase
INHMNHHN_04249	CDS	1248	cobL			precorrin-6y-dependent methyltransferase CobL
INHMNHHN_04250	CDS	1371				oxidoreductase
INHMNHHN_04251	CDS	627	cobH	5.4.99.61		precorrin-8X methylmutase
INHMNHHN_04252	CDS	753	cobI	2.1.1.130		precorrin-2 C(20)-methyltransferase
INHMNHHN_04253	CDS	1680	cobJ			precorrin-3 methylase CobJ
INHMNHHN_04254	CDS	849				hypothetical protein
INHMNHHN_04255	CDS	345				hypothetical protein
INHMNHHN_04256	CDS	810	lptF_3			outer membrane porin F
INHMNHHN_04257	CDS	639				transcriptional regulator
INHMNHHN_04258	CDS	369				hypothetical protein
INHMNHHN_04259	CDS	1440				transcriptional regulator
INHMNHHN_04260	CDS	636				RNA polymerase sigma factor
INHMNHHN_04261	CDS	765				hypothetical protein
INHMNHHN_04262	CDS	423				hypothetical protein
INHMNHHN_04263	CDS	1827	atuH			long-chain-acyl-CoA synthetase
INHMNHHN_04264	CDS	825	atuG			short-chain dehydrogenase
INHMNHHN_04265	CDS	1986	atuF			geranyl-CoA carboxylase subunit alpha
INHMNHHN_04266	CDS	795	atuE			isohexenylglutaconyl-CoA hydratase
INHMNHHN_04267	CDS	1221	atuD			citronellyl-CoA dehydrogenase
INHMNHHN_04268	CDS	1617	atuC			geranyl-CoA carboxylase subunit beta
INHMNHHN_04269	CDS	879	atuB			citronellol catabolism dehydrogenase
INHMNHHN_04270	CDS	1803				hypothetical protein
